Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS04, L1, 5Mn
Exported On:,2022/08/24,10:48
Date Range:,2015/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), NO (ppb), NO2 (ppb), NOX (ppb), O3 (ppb), PM2.5 (ug/m3), CH4 (ppm), NMHC (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-08-09 23:25:00,1.02,0,1.95,-1.71,0.88,-0.83,21.28,6.83,1.95,0,14.73,68,6.79,121.9
2022-08-09 23:30:00,0.87,0,1.94,-1.59,0.82,-0.77,21.28,6.93,1.94,0,14.7,67,6.78,141.1
2022-08-09 23:35:00,0.91,0,1.93,-1.48,0.69,-0.79,21.79,7.25,1.93,0,14.72,67,7.82,139.8
2022-08-09 23:40:00,0.88,0,1.92,-1.73,0.8,-0.93,21.86,7.57,1.92,0,14.71,67,7.64,143.3
2022-08-09 23:45:00,0.74,0,1.91,-1.83,1.09,-0.74,21.12,7.6,1.91,0,14.65,68,8.45,139
2022-08-09 23:50:00,0.8,0,1.92,-2,1.08,-0.92,20.55,7.63,1.92,0,14.47,69,8.36,134.9
2022-08-09 23:55:00,0.65,0,1.92,-2,1.16,-0.84,20.25,7.85,1.92,0,14.33,69,9.21,130.8
2022-08-10 00:00:00,0.81,0,1.93,-1.84,1.1,-0.74,20.34,7.88,1.93,0,14.25,70,8.47,125.9
2022-08-10 00:05:00,0.71,0,1.93,-1.96,1.03,-0.93,20.12,7.42,1.93,0,14.15,70,7.78,130.6
2022-08-10 00:10:00,0.9,0,1.93,-1.94,1.13,-0.81,20.38,7,1.93,0,14.09,70,8.69,126
2022-08-10 00:15:00,0.43,0,1.92,-2.11,1.18,-0.93,20.88,7.06,1.92,0,14.06,70,8.6,133.8
2022-08-10 00:20:00,0.59,0,1.92,-1.83,1.25,-0.58,21.07,7.23,1.92,0,14.08,70,8.51,126.2
2022-08-10 00:25:00,0.71,0,1.93,-1.87,1.24,-0.63,20.69,7.17,1.93,0,14.07,70,9.68,127.8
2022-08-10 00:30:00,0.72,0,1.93,-1.89,1.18,-0.71,20.68,7.1,1.93,0,13.99,70,8.86,125.3
2022-08-10 00:35:00,0.69,0,1.93,-1.86,1.2,-0.66,21.26,7.11,1.93,0,13.88,70,9.05,125.5
2022-08-10 00:40:00,0.88,0,1.94,-1.72,1.17,-0.55,20.28,7.35,1.94,0,13.76,70,9.01,125.4
2022-08-10 00:45:00,0.74,0,1.94,-1.64,1,-0.64,20.72,7.62,1.94,0,13.64,71,8.67,129.1
2022-08-10 00:50:00,0.56,0,1.94,-1.82,1.06,-0.76,20.49,7.68,1.94,0,13.65,71,10.29,128.1
2022-08-10 00:55:00,0.78,0,1.94,-1.8,0.83,-0.97,20.83,7.61,1.94,0,13.69,70,9.81,136.6
2022-08-10 01:00:00,0.66,0,Z/S,-1.92,0.59,-1.34,20.41,7.64,Z/S,Z/S,13.56,71,9.65,133.1
2022-08-10 01:05:00,Z/S,0,Z/S,-1.76,0.62,-1.14,20.81,7.7,Z/S,Z/S,13.54,71,9.87,129.6
2022-08-10 01:10:00,Z/S,0,Z/S,-1.82,0.88,-0.94,20.76,7.8,Z/S,Z/S,13.44,71,9.74,131.7
2022-08-10 01:15:00,Z/S,0,Z/S,-1.59,0.83,-0.76,21.07,7.86,Z/S,Z/S,13.33,71,9.91,122.6
2022-08-10 01:20:00,Z/S,0,Z/S,-1.58,0.84,-0.75,20.68,7.78,Z/S,Z/S,13.17,72,9.66,124.7
2022-08-10 01:25:00,Z/S,0,Z/S,-1.74,1.14,-0.6,20.14,7.68,Z/S,Z/S,13.08,72,10.22,131.6
2022-08-10 01:30:00,Z/S,0,Z/S,-1.67,0.74,-0.93,20.41,7.62,Z/S,Z/S,13.11,72,9.64,131.9
2022-08-10 01:35:00,Z/S,0,Z/S,-1.5,0.66,-0.84,20.56,7.59,Z/S,Z/S,13.04,72,9.38,131.8
2022-08-10 01:40:00,Z/S,0,Z/S,-1.69,0.78,-0.91,20.58,7.46,Z/S,Z/S,12.91,73,10.4,135.9
2022-08-10 01:45:00,Z/S,0,Z/S,-1.53,0.6,-0.93,19.97,7.33,Z/S,Z/S,12.9,73,9.88,132.3
2022-08-10 01:50:00,Z/S,0,Z/S,-1.51,0.42,-1.09,20.05,7.43,Z/S,Z/S,12.81,73,9.87,131.1
2022-08-10 01:55:00,Z/S,0,Z/S,-1.79,0.66,-1.13,19.49,7.47,Z/S,Z/S,12.59,74,8.26,125
2022-08-10 02:00:00,Z/S,0,Z/S,-1.83,0.64,-1.19,19.71,7.4,Z/S,Z/S,12.5,75,8.49,127.9
2022-08-10 02:05:00,0.87,Z/S,1.95,-1.87,0.63,-1.24,20.05,7.36,1.95,0,12.5,75,8.64,125.4
2022-08-10 02:10:00,0.48,Z/S,1.95,-1.98,0.4,-1.58,19.9,7.38,1.95,0,12.4,75,7.87,124.7
2022-08-10 02:15:00,0.7,Z/S,1.95,-2.08,0.54,-1.54,19.88,7.4,1.95,0,12.4,75,8.03,130.5
2022-08-10 02:20:00,0.74,Z/S,1.95,-2.08,0.47,-1.62,19.13,7.35,1.95,0,12.3,76,8.08,126.8
2022-08-10 02:25:00,0.69,Z/S,1.94,-1.94,0.28,-1.67,19.03,7.15,1.94,0,12.3,76,7.95,134.8
2022-08-10 02:30:00,0.55,Z/S,1.93,-2,0.34,-1.66,19.35,7,1.93,0,12.4,75,7.5,133.9
2022-08-10 02:35:00,0.63,Z/S,1.93,-2.03,0.47,-1.56,19.58,7.03,1.93,0,12.4,75,8.5,135.2
2022-08-10 02:40:00,0.68,Z/S,1.93,-1.89,0.43,-1.46,19.45,6.93,1.93,0,12.4,75,8.29,129.8
2022-08-10 02:45:00,0.53,Z/S,1.93,-1.76,0.38,-1.38,19.29,6.83,1.93,0,12.33,75,9.19,129.7
2022-08-10 02:50:00,0.67,Z/S,1.93,-1.92,0.6,-1.32,18.93,6.71,1.93,0,12.26,75,7.78,134.9
2022-08-10 02:55:00,0.6,Z/S,1.93,-1.75,0.62,-1.13,19,6.6,1.93,0,12.15,76,8.34,128.5
2022-08-10 03:00:00,0.55,Z/S,1.94,-1.59,0.48,-1.11,18.46,6.68,1.94,0,11.98,77,8.41,130
2022-08-10 03:05:00,0.55,0,1.94,-1.84,0.59,-1.25,Z/S,6.74,1.94,0,11.9,77,6.86,133.7
2022-08-10 03:10:00,0.75,0,1.94,-2.03,0.44,-1.59,Z/S,6.72,1.94,0,11.86,77,8.13,130.2
2022-08-10 03:15:00,0.39,0,1.94,-1.84,0.13,-1.71,Z/S,6.73,1.94,0,11.8,78,8.17,130.7
2022-08-10 03:20:00,0.53,0,1.93,-1.9,0.11,-1.8,Z/S,6.85,1.93,0,11.85,78,8.9,128.9
2022-08-10 03:25:00,0.59,0,1.94,-1.96,0.25,-1.71,Z/S,6.88,1.94,0,11.88,77,9.35,130.5
2022-08-10 03:30:00,0.36,0,1.94,-1.86,0.28,-1.58,Z/S,6.82,1.94,0,11.9,77,8.95,126.6
2022-08-10 03:35:00,0.55,0,1.95,-1.72,0.23,-1.49,Z/S,6.67,1.95,0,11.82,78,9.48,125.1
2022-08-10 03:40:00,0.43,0,1.95,-1.55,0.16,-1.39,Z/S,6.64,1.95,0,11.79,78,9.61,122.7
2022-08-10 03:45:00,0.62,0,1.95,-1.43,0.12,-1.31,Z/S,6.66,1.95,0,11.7,79,9.16,119.6
2022-08-10 03:50:00,0.56,0,1.95,-1.46,0.17,-1.29,Z/S,6.78,1.95,0,11.64,79,8.23,121.8
2022-08-10 03:55:00,0.53,0,1.95,-1.61,0.21,-1.4,Z/S,6.89,1.95,0,11.6,79,8.74,122.9
2022-08-10 04:00:00,0.52,0,1.95,-1.75,0.1,-1.65,Z/S,6.84,1.95,0,11.58,80,8.14,122.7
2022-08-10 04:05:00,0.44,0,1.95,Z/S,Z/S,Z/S,16.7,6.65,1.95,0,11.54,80,8.44,128.9
2022-08-10 04:10:00,0.56,0,1.95,Z/S,Z/S,Z/S,17.1,6.66,1.95,0,11.6,80,8,130.7
2022-08-10 04:15:00,0.46,0,1.94,Z/S,Z/S,Z/S,17.16,6.59,1.94,0,11.62,79,9.02,130.9
2022-08-10 04:20:00,0.54,0,1.93,Z/S,Z/S,Z/S,16.97,6.32,1.93,0,11.68,79,8.95,133.1
2022-08-10 04:25:00,0.54,0,1.94,Z/S,Z/S,Z/S,16.46,6.16,1.94,0,11.58,79,8.85,128.3
2022-08-10 04:30:00,0.46,0,1.93,Z/S,Z/S,Z/S,16.08,6.19,1.93,0,11.48,80,8.57,130.4
2022-08-10 04:35:00,0.51,0,1.93,Z/S,Z/S,Z/S,16.68,6.43,1.93,0,11.4,80,9.39,128.2
2022-08-10 04:40:00,0.59,0,1.93,Z/S,Z/S,Z/S,16.43,6.54,1.93,0,11.4,80,9.26,130.7
2022-08-10 04:45:00,0.48,0,1.93,Z/S,Z/S,Z/S,16.52,6.67,1.93,0,11.41,80,8.7,133
2022-08-10 04:50:00,0.47,0,1.93,Z/S,Z/S,Z/S,16.46,6.9,1.93,0,11.33,81,8.36,142.1
2022-08-10 04:55:00,0.55,0,1.93,Z/S,Z/S,Z/S,15.98,6.93,1.93,0,11.31,81,6.79,143.6
2022-08-10 05:00:00,0.53,0,1.94,Z/S,Z/S,Z/S,15.09,6.9,1.94,0,11.19,81,7.8,133.9
2022-08-10 05:05:00,0.28,0,1.94,-1.58,1.12,-0.46,15.4,7.08,1.94,0,11.1,82,8.4,136.8
2022-08-10 05:10:00,0.53,0,1.94,-1.96,0.76,-1.2,15.18,7.44,1.94,0,11.1,82,8.29,135.1
2022-08-10 05:15:00,0.31,0,1.94,-2.12,0.83,-1.29,15.14,7.38,1.94,0,11.15,82,8.57,132
2022-08-10 05:20:00,0.59,0,1.94,-2.04,0.75,-1.3,14.61,7.19,1.94,0,11.2,81,9.37,132.8
2022-08-10 05:25:00,0.46,0,1.94,-1.87,0.84,-1.03,14.88,7.15,1.94,0,11.29,81,9.18,132.1
2022-08-10 05:30:00,0.42,0,1.94,-1.7,0.63,-1.07,15.31,6.88,1.94,0,11.4,81,10.28,128.3
2022-08-10 05:35:00,0.55,0,1.94,-1.66,0.41,-1.25,14.96,6.62,1.94,0,11.62,80,9.2,125.5
2022-08-10 05:40:00,0.38,0,1.94,-1.73,0.52,-1.22,14.59,6.54,1.94,0,11.8,79,8.52,129
2022-08-10 05:45:00,0.47,0,1.94,-1.98,0.87,-1.11,14.31,6.45,1.94,0,11.96,79,8.24,129.8
2022-08-10 05:50:00,0.47,0,1.93,-1.88,0.55,-1.34,14.82,6.45,1.93,0,12.03,78,10.07,135.1
2022-08-10 05:55:00,0.65,0,1.94,-1.88,0.52,-1.36,14.63,6.5,1.94,0,12.04,78,8.31,140.4
2022-08-10 06:00:00,0.44,0,1.94,-1.93,0.74,-1.19,14.67,6.54,1.94,0,12.07,78,7.87,135.7
2022-08-10 06:05:00,0.41,0,1.94,-1.69,0.31,-1.38,14.09,6.61,1.94,0,12.04,79,8.48,136.8
2022-08-10 06:10:00,0.44,Cal,1.95,-1.62,0.31,-1.31,13.85,6.63,1.95,0,12.25,78,7.07,146
2022-08-10 06:15:00,0.48,Cal,1.95,-1.63,0.2,-1.43,13.7,6.59,1.95,0,12.31,78,8.75,141
2022-08-10 06:20:00,0.49,Cal,1.95,-1.64,0.15,-1.49,13.66,6.56,1.95,0,12.36,78,8.77,139.2
2022-08-10 06:25:00,0.61,Cal,1.96,-1.78,0.3,-1.48,13.27,6.54,1.96,0,12.58,78,7.63,138.3
2022-08-10 06:30:00,0.43,Cal,1.95,-1.94,0.31,-1.63,12.9,6.72,1.95,0,12.78,78,7.89,131.5
2022-08-10 06:35:00,0.5,Cal,1.94,-1.95,0.27,-1.68,13.23,7.07,1.94,0,12.94,77,7.73,131.4
2022-08-10 06:40:00,0.41,Cal,1.94,-1.91,0.3,-1.61,13.35,7.34,1.94,0,13.19,77,7.99,135.6
2022-08-10 06:45:00,0.48,Cal,1.93,-1.94,0.35,-1.59,13.32,7.41,1.93,0,13.36,76,8.34,127.4
2022-08-10 06:50:00,0.6,Cal,1.92,-2.34,0.34,-2,13.32,7.31,1.92,0,13.63,75,7.72,141.3
2022-08-10 06:55:00,0.61,Cal,1.92,-2.39,0.24,-2.15,13.15,7.26,1.92,0,13.87,74,8.37,141.4
2022-08-10 07:00:00,0.57,Cal,1.92,-2.23,0.24,-1.99,13.42,7.16,1.92,0,14.04,74,9.27,141.9
2022-08-10 07:05:00,0.64,Cal,1.92,-1.8,0.51,-1.29,13.54,6.87,1.92,0,14.26,73,8.46,139.1
2022-08-10 07:10:00,0.56,Cal,1.92,-1.79,0.5,-1.29,13.54,6.52,1.92,0,14.53,73,8.65,148.3
2022-08-10 07:15:00,0.51,Cal,1.92,-1.96,0.54,-1.42,13.01,6.41,1.92,0,14.79,72,9.79,136.6
2022-08-10 07:20:00,0.56,Cal,1.91,-2,0.75,-1.25,13.97,6.28,1.91,0,14.85,72,10.26,141.5
2022-08-10 07:25:00,0.68,Cal,1.91,-1.66,0.59,-1.07,14.33,6.22,1.91,0,15.11,71,9.83,134.2
2022-08-10 07:30:00,0.81,Cal,1.92,-1.48,0.64,-0.84,15.31,6.23,1.92,0,15.26,70,12.56,139.1
2022-08-10 07:35:00,0.82,Cal,1.91,-1.39,0.5,-0.89,15.06,6.12,1.91,0,15.54,69,11,130.5
2022-08-10 07:40:00,0.7,Cal,1.91,-1.26,0.26,-1,15.73,5.97,1.91,0,15.61,69,12.14,128.3
2022-08-10 07:45:00,0.78,Cal,1.92,-1.49,0.59,-0.9,15.58,5.97,1.92,0,15.88,68,11.49,133
2022-08-10 07:50:00,0.78,Cal,1.92,-1.75,0.69,-1.06,15.78,6.06,1.92,0,16.24,67,10.49,135.1
2022-08-10 07:55:00,0.77,Cal,1.91,-1.67,0.56,-1.11,15.93,6.08,1.91,0,16.54,66,10.99,133.3
2022-08-10 08:00:00,1,Cal,1.92,-1.67,0.48,-1.2,16.73,6.07,1.92,0,16.66,66,11.05,138
2022-08-10 08:05:00,0.91,Cal,1.92,-1.75,0.44,-1.31,16.55,5.99,1.92,0,17.05,65,10.91,142.7
2022-08-10 08:10:00,1.24,Cal,1.92,-1.65,0.32,-1.33,16.95,5.88,1.92,0,17.21,64,11.55,144.3
2022-08-10 08:15:00,0.97,Cal,1.92,-1.78,0.37,-1.41,17.53,5.86,1.92,0,17.39,63,11.97,138
2022-08-10 08:20:00,0.91,Cal,1.92,-2.08,0.52,-1.56,17.45,5.88,1.92,0,17.53,63,11.83,137
2022-08-10 08:25:00,0.92,Cal,1.92,-2.24,0.46,-1.78,17.28,5.81,1.92,0,17.95,63,9.68,124.8
2022-08-10 08:30:00,1.03,Cal,1.92,-2.4,0.55,-1.86,17.89,5.65,1.92,0,18.09,61,13.29,139.5
2022-08-10 08:35:00,1.02,Cal,1.92,-2.19,0.42,-1.78,18.23,5.63,1.92,0,18.1,62,12.16,135.6
2022-08-10 08:40:00,1.03,Cal,1.92,-2.26,0.51,-1.75,18.59,5.69,1.92,0,18.38,61,11.98,128.3
2022-08-10 08:45:00,1.15,Cal,1.92,-2.07,0.53,-1.55,18.55,5.66,1.92,0,18.58,61,12.47,131.3
2022-08-10 08:50:00,1.45,Cal,1.92,-2.1,0.56,-1.53,19.32,5.58,1.92,0,18.79,60,13.42,131.7
2022-08-10 08:55:00,1.46,Cal,1.93,-2.22,0.6,-1.62,19.13,5.58,1.93,0,18.87,59,13.51,136.8
2022-08-10 09:00:00,1.61,Cal,1.93,-2.23,0.5,-1.73,19.82,5.54,1.93,0,19.15,59,10.99,136.9
2022-08-10 09:05:00,1.49,Cal,1.92,-2.25,0.5,-1.76,20.28,5.51,1.92,0,19.37,58,13.71,135.2
2022-08-10 09:10:00,1.76,Cal,1.92,-1.96,0.43,-1.53,20.24,5.48,1.92,0,19.53,58,13.18,134
2022-08-10 09:15:00,1.95,Cal,1.92,-1.76,0.27,-1.49,21.02,5.44,1.92,0,19.81,57,12.33,148.6
2022-08-10 09:20:00,2.07,Cal,1.92,-1.81,0.53,-1.29,21.13,5.41,1.92,0,19.89,57,11.91,143.3
2022-08-10 09:25:00,2.11,Cal,1.92,-1.74,0.46,-1.29,21.37,5.34,1.92,0,20.15,56,13.28,139.4
2022-08-10 09:30:00,2.26,Cal,1.92,-1.7,0.31,-1.39,22.34,5.25,1.92,0,20.34,56,9.84,148.2
2022-08-10 09:35:00,2.53,Cal,1.92,-1.85,0.44,-1.41,22.13,5.32,1.92,0,20.44,55,14.66,143.3
2022-08-10 09:40:00,2.64,Cal,1.92,-1.88,0.52,-1.36,22.47,5.46,1.92,0,20.57,55,14.02,144.7
2022-08-10 09:45:00,2.65,Cal,1.93,-1.79,0.69,-1.1,22.86,5.5,1.93,0,20.78,55,12.39,145.7
2022-08-10 09:50:00,2.81,Cal,1.93,-1.71,0.56,-1.16,23.17,5.44,1.93,0,21.05,54,13.52,145
2022-08-10 09:55:00,2.95,Cal,1.93,-1.71,0.58,-1.14,23.43,5.48,1.93,0,21.28,54,13.89,145.4
2022-08-10 10:00:00,3.28,Cal,1.93,-1.81,0.61,-1.2,23.76,5.5,1.93,0,21.58,53,13.44,145.3
2022-08-10 10:05:00,3.37,Cal,1.93,-1.92,0.56,-1.36,23.66,5.51,1.93,0,21.76,52,12.97,135.5
2022-08-10 10:10:00,3.6,Cal,1.92,-1.92,0.41,-1.51,24.29,5.54,1.92,0,21.9,52,13.45,144.1
2022-08-10 10:15:00,4.06,Cal,1.92,-2.03,0.53,-1.5,24.93,5.58,1.92,0,22.08,52,14.9,152.3
2022-08-10 10:20:00,4.4,Cal,1.93,-2.03,0.51,-1.51,24.82,5.63,1.93,0,22.24,51,14.08,136.9
2022-08-10 10:25:00,4.72,Cal,1.92,-2.15,0.58,-1.58,25.03,5.56,1.92,0,22.47,51,10.65,163.6
2022-08-10 10:30:00,4.67,Cal,1.92,-1.84,0.71,-1.13,24.65,5.37,1.92,0,22.81,52,9.87,154.6
2022-08-10 10:35:00,4.95,Cal,1.92,-1.45,0.31,-1.14,25.51,5.35,1.92,0,23.09,50,10.95,138.7
2022-08-10 10:40:00,5.2,Cal,1.92,-1.61,0.32,-1.3,26.48,5.52,1.92,0,23.04,49,14.54,159.3
2022-08-10 10:45:00,5.26,Cal,1.92,-1.82,0.49,-1.33,26.42,5.63,1.92,0,23.15,49,14.14,149.5
2022-08-10 10:50:00,5.56,Cal,1.92,-1.69,0.47,-1.22,27.58,5.56,1.92,0,23.07,49,14.61,142.1
2022-08-10 10:55:00,5.3,Cal,1.92,-1.72,0.33,-1.39,27.35,5.57,1.92,0,23.18,49,16.98,136.8
2022-08-10 11:00:00,5.07,Cal,1.92,-1.89,0.54,-1.35,27.27,5.7,1.92,0,23.36,49,12.14,146.7
2022-08-10 11:05:00,5.1,1.25,1.92,-1.98,0.47,-1.5,27.23,5.69,1.92,0,23.75,49,13.04,147.4
2022-08-10 11:10:00,4.65,1.15,1.92,-2.13,0.44,-1.69,27.69,5.73,1.92,0,23.8,48,13.53,130.6
2022-08-10 11:15:00,4.14,1.28,1.92,-2.29,0.56,-1.73,27.2,5.64,1.92,0,23.78,48,12.14,140
2022-08-10 11:20:00,4.16,1.33,1.91,-2.15,0.27,-1.88,26.74,5.49,1.91,0,24.22,47,12.67,141.8
2022-08-10 11:25:00,3.43,1.24,1.91,-2.06,0.18,-1.88,27.3,5.26,1.91,0,24.37,45,15.28,145.4
2022-08-10 11:30:00,2.79,0.88,1.9,-2.02,0.35,-1.67,26.58,5.03,1.9,0,24.68,44,12.77,151.7
2022-08-10 11:35:00,2.54,0.64,1.9,-2.03,0.27,-1.76,27.06,4.77,1.9,0,24.66,42,16.27,147.7
2022-08-10 11:40:00,2.32,0.62,1.9,-2.04,0.1,-1.94,26.35,4.56,1.9,0,24.78,42,16.88,153.4
2022-08-10 11:45:00,2.03,0.4,1.9,-2.34,0.22,-2.12,26.96,4.52,1.9,0,24.92,42,14.07,171.7
2022-08-10 11:50:00,2.06,0.33,1.9,-2.42,0.03,-2.39,26.8,4.53,1.9,0,25.01,41,17.27,167.3
2022-08-10 11:55:00,2,0.28,1.9,-2.26,-0.32,-2.57,26.86,4.58,1.9,0,25.03,41,14.68,167.4
2022-08-10 12:00:00,1.75,0.23,1.9,-2.01,-0.33,-2.35,26.48,4.59,1.9,0,25.39,42,13.14,145.2
2022-08-10 12:05:00,1.71,0.16,1.9,-1.92,-0.2,-2.12,26.3,4.62,1.9,0,25.48,42,13.22,164.2
2022-08-10 12:10:00,1.55,0,1.9,-1.99,0.06,-1.94,26.44,4.65,1.9,0,25.55,41,14.99,138.5
2022-08-10 12:15:00,1.64,0,1.9,-2.03,-0.28,-2.31,26.88,4.66,1.9,0,25.65,41,11.75,155.1
2022-08-10 12:20:00,1.62,0.11,1.9,-2.05,-0.09,-2.14,26.43,4.66,1.9,0,25.72,41,14.62,142
2022-08-10 12:25:00,1.56,0.1,1.9,-1.95,-0.05,-1.99,26.79,4.69,1.9,0,25.7,40,15.87,136.5
2022-08-10 12:30:00,1.6,0.12,1.9,-1.69,-0.46,-2.15,26.88,4.69,1.9,0,25.69,41,14.13,159.6
2022-08-10 12:35:00,1.53,0,1.9,-1.87,-0.31,-2.18,26.61,4.66,1.9,0,26.05,40,14.98,159
2022-08-10 12:40:00,1.62,0,1.9,-2.09,-0.11,-2.21,26.84,4.64,1.9,0,26,40,15.82,144
2022-08-10 12:45:00,1.54,0.12,1.9,-2.11,-0.15,-2.25,26.85,4.58,1.9,0,26.24,41,14.14,168.7
2022-08-10 12:50:00,1.34,0,1.9,-2.04,-0.14,-2.18,26.85,4.55,1.9,0,26.28,40,14.36,158.2
2022-08-10 12:55:00,1.39,0.02,1.9,-1.98,-0.27,-2.24,27.03,4.58,1.9,0,26.54,40,11.78,157.5
2022-08-10 13:00:00,1.49,0,1.9,-2.1,-0.34,-2.44,26.42,4.79,1.9,0,26.89,40,10.59,156.4
2022-08-10 13:05:00,1.3,0,1.9,-2.25,-0.09,-2.34,26.82,4.81,1.9,0,27.05,39,12.71,165.5
2022-08-10 13:10:00,1.29,0,1.89,-2.15,0.04,-2.11,27.45,4.78,1.89,0,26.67,38,14.65,161.3
2022-08-10 13:15:00,1.29,0.07,1.89,-2.09,-0.29,-2.38,27.57,4.89,1.89,0,26.73,39,13.47,164.2
2022-08-10 13:20:00,1.26,0,1.89,-2.25,-0.22,-2.47,26.97,5.02,1.89,0,26.97,39,13.48,156.8
2022-08-10 13:25:00,1.16,0,1.89,-2.29,-0.34,-2.63,27.53,4.87,1.89,0,27.03,38,13.66,172.1
2022-08-10 13:30:00,1.41,0,1.89,-2.22,-0.21,-2.43,27.73,4.71,1.89,0,27.01,39,12.22,162.9
2022-08-10 13:35:00,1.37,0,1.89,-2.12,-0.14,-2.26,28.21,4.71,1.89,0,27.2,38,14.69,142.4
2022-08-10 13:40:00,1.11,0,1.89,-2.06,-0.22,-2.27,28.08,4.83,1.89,0,27.41,38,14.41,171.9
2022-08-10 13:45:00,0.98,0,1.89,-1.95,-0.33,-2.28,29.28,4.78,1.89,0,27.37,38,15.14,173.9
2022-08-10 13:50:00,1.09,0.01,1.89,-1.8,-0.27,-2.06,29.01,4.72,1.89,0,27.5,38,14.39,175.4
2022-08-10 13:55:00,1.04,0,1.89,-1.94,-0.07,-2.01,28.9,4.76,1.89,0,27.64,37,13.21,156.7
2022-08-10 14:00:00,1.07,0,1.89,-1.84,-0.27,-2.1,28.95,4.75,1.89,0,27.62,37,13.09,178.9
2022-08-10 14:05:00,0.92,0,1.89,-1.77,-0.28,-2.05,28.92,4.87,1.89,0,27.84,38,10.69,164.4
2022-08-10 14:10:00,0.94,0.01,1.89,-1.71,-0.21,-1.92,28.86,4.87,1.89,0,28.02,37,14.54,155.7
2022-08-10 14:15:00,0.93,0,1.89,-1.6,-0.06,-1.66,28.57,4.85,1.89,0,28.09,38,9.15,159.2
2022-08-10 14:20:00,0.96,0.05,1.89,-1.64,0,-1.64,28.68,4.84,1.89,-9999,28.39,37,13.42,175.3
2022-08-10 14:25:00,0.79,0,1.89,-1.55,-0.3,-1.84,29.99,4.88,1.89,-9999,28.14,37,12.36,169.5
2022-08-10 14:30:00,0.72,0,1.89,-1.86,-0.21,-2.07,29.71,4.88,1.89,-9999,28.15,37,13.59,154.8
2022-08-10 14:35:00,0.76,0,1.89,-2.05,-0.27,-2.32,29.11,4.9,1.89,0,28.21,36,13.89,158.5
2022-08-10 14:40:00,0.73,0,1.89,-1.98,-0.64,-2.62,30.04,4.87,1.89,0,28.21,37,14.92,161.9
2022-08-10 14:45:00,0.77,0,1.89,-1.89,-0.4,-2.29,30.25,4.89,1.89,0,28.27,36,13.63,154.5
2022-08-10 14:50:00,0.58,0.18,1.89,-1.88,-0.15,-2.03,29.7,4.98,1.89,0,28.27,36,14.05,154
2022-08-10 14:55:00,0.77,0.06,1.89,-1.75,-0.19,-1.94,29.76,4.99,1.89,0,28.48,36,12.41,152.3
2022-08-10 15:00:00,0.78,0.09,1.88,-1.84,-0.29,-2.13,30.83,4.97,1.88,0,28.46,35,14.47,159.6
2022-08-10 15:05:00,0.54,0.13,1.89,-1.91,-0.27,-2.17,30.14,5.01,1.89,0,28.6,36,13.87,162.4
2022-08-10 15:10:00,0.55,0,1.88,-1.9,-0.26,-2.16,30.99,5.12,1.88,0,28.79,35,12.84,166.2
2022-08-10 15:15:00,0.71,0.13,1.89,-1.84,-0.23,-2.07,31.05,5.11,1.89,0,28.71,35,15.05,149
2022-08-10 15:20:00,0.64,0.02,1.88,-1.77,-0.23,-1.99,30.99,5.18,1.88,0,28.67,36,12.51,146.1
2022-08-10 15:25:00,0.5,0.09,1.88,-1.68,-0.24,-1.91,31.23,5.2,1.88,0,28.79,35,13.87,161.4
2022-08-10 15:30:00,0.58,0.1,1.89,-2.02,-0.07,-2.1,31.85,5.16,1.89,0,28.83,35,15,175.5
2022-08-10 15:35:00,0.64,0,1.88,-2.41,-0.06,-2.47,32.17,5.04,1.88,0,28.94,36,11.96,166.8
2022-08-10 15:40:00,0.6,0.09,1.88,-2.31,-0.21,-2.52,31.42,4.99,1.88,0,29.01,36,11.94,170.5
2022-08-10 15:45:00,0.6,0.1,1.89,-2.07,-0.35,-2.41,31.53,4.93,1.89,0,29.14,36,9.81,169.5
2022-08-10 15:50:00,0.63,0,1.89,-1.89,-0.3,-2.2,31.86,4.85,1.89,0,29.29,36,10.78,172.4
2022-08-10 15:55:00,0.66,0.04,1.88,-2.16,-0.18,-2.33,31.58,4.78,1.88,0,29.23,36,10.59,163.4
2022-08-10 16:00:00,0.68,0,1.88,-2.3,-0.1,-2.41,31.61,4.86,1.88,0,29.3,36,10.37,169.3
2022-08-10 16:05:00,0.61,0.08,1.88,-2.43,0.06,-2.38,31.79,4.98,1.88,0,29.22,35,13.38,169.5
2022-08-10 16:10:00,0.6,0,1.88,-2.17,-0.16,-2.32,32.74,5.09,1.88,0,29.09,35,14.43,168.4
2022-08-10 16:15:00,0.41,0,1.88,-1.67,-0.49,-2.16,32.07,5.2,1.88,0,29.05,36,11.54,166.8
2022-08-10 16:20:00,0.56,0,1.88,-1.65,-0.29,-1.94,32.23,5.2,1.88,0,29.13,36,9.75,180.5
2022-08-10 16:25:00,0.58,0,1.89,-1.76,-0.13,-1.89,31.6,5.21,1.89,0,29.53,37,8.26,186.5
2022-08-10 16:30:00,0.69,0.02,1.89,-1.93,-0.27,-2.2,32.17,5.32,1.89,0,29.55,36,11.22,196.6
