Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS13, L1, 5Mn
Exported On:,2022/08/24,10:55
Date Range:,2021/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), TRS (ppb), NO (ppb), NO2 (ppb), NOX (ppb), THC (ppm), O3 (ppb), PM2.5 (ug/m3), CH4 (ppm), NMHC (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-07-08 20:10:00,1.14,0.33,0,0.92,0.71,1.95,20.04,5.18,1.95,0,17.73,85,0.76,186.8
2022-07-08 20:15:00,1.4,0.38,0,0.83,0.67,1.95,12.67,5.04,1.95,0,17.47,88,0.56,219.4
2022-07-08 20:20:00,1.27,0.36,0,0.61,0.43,1.95,6.76,4.85,1.95,0,17.28,89,0.16,212.8
2022-07-08 20:25:00,1.21,0.32,0,0.47,0.29,1.94,5.95,4.73,1.94,0,16.9,90,2.94,239.5
2022-07-08 20:30:00,1.23,0.4,0,0.56,0.35,1.94,9.13,4.73,1.94,0,16.68,92,2.1,210.9
2022-07-08 20:35:00,1.18,0.42,0,0.57,0.32,1.94,7.77,4.87,1.94,0,16.53,92,0.76,190.1
2022-07-08 20:40:00,1.22,0.41,0,0.47,0.28,1.94,4.57,4.91,1.94,0,16.24,93,3.33,278.9
2022-07-08 20:45:00,1.18,0.39,0,0.51,0.35,1.96,5.19,4.88,1.96,0,15.96,94,5.24,330.1
2022-07-08 20:50:00,1.2,0.32,0,0.5,0.43,1.95,4.49,5.27,1.95,0,15.84,95,3.34,290.2
2022-07-08 20:55:00,1.22,0.36,0,0.52,0.33,1.94,5.86,5.41,1.94,0,15.79,95,2.94,269
2022-07-08 21:00:00,1.18,0.35,0,0.5,0.33,1.94,3.26,5.06,1.94,0,15.62,96,3.21,253.1
2022-07-08 21:05:00,1.13,0.35,0,0.39,0.19,1.95,2.1,4.87,1.95,0,15.29,95,4,254.6
2022-07-08 21:10:00,1.15,0.29,0,0.33,0.24,1.94,1.66,4.94,1.94,0,15.08,95,3.53,221.7
2022-07-08 21:15:00,1.24,0.34,0,0.35,0.16,1.95,1.79,5.02,1.95,0,14.88,96,5.24,177.2
2022-07-08 21:20:00,1.31,0.35,0,0.4,0.22,1.95,1.97,5.07,1.95,0,14.69,96,5.5,176.6
2022-07-08 21:25:00,1.09,0.34,0,0.5,0.24,1.95,4,5.17,1.95,0,14.97,97,3.78,210
2022-07-08 21:30:00,1.24,0.37,0,0.43,0.25,1.94,2.79,5.24,1.94,0,14.99,97,3.32,225.2
2022-07-08 21:35:00,1.27,0.34,0,0.45,0.21,1.94,2.71,5.23,1.94,0,14.81,97,3.66,176.9
2022-07-08 21:40:00,1.11,0.34,0,0.4,0.17,1.94,2.71,5.16,1.94,0,14.73,97,3.3,172.3
2022-07-08 21:45:00,1.18,0.32,0,0.44,0.26,1.94,3.3,5.01,1.94,0,14.7,97,0.74,124
2022-07-08 21:50:00,1.13,0.35,0,0.48,0.24,1.94,3.68,4.99,1.94,0,14.85,97,3,335.6
2022-07-08 21:55:00,1.12,0.34,0,0.39,0.2,1.95,2.28,5.1,1.95,0,14.55,97,1.9,24.37
2022-07-08 22:00:00,1.18,0.32,0,0.44,0.2,1.95,2.69,5.11,1.95,0,14.53,97,1.56,208.5
2022-07-08 22:05:00,1.12,0.36,0,0.36,0.18,1.96,1.86,5.29,1.96,0,14.14,97,3.83,209.1
2022-07-08 22:10:00,1.08,0.34,0,0.38,0.2,1.96,2.93,5.56,1.96,0,14.21,97,4.16,230
2022-07-08 22:15:00,1.18,0.29,0,0.28,0.2,1.96,1.8,5.64,1.96,0,13.78,97,4.59,240.3
2022-07-08 22:20:00,1.19,0.28,0,0.34,0.22,1.95,2,5.68,1.95,0,13.64,97,3.57,183.4
2022-07-08 22:25:00,1.1,0.33,0,0.37,0.17,1.94,1.39,5.5,1.94,0,13.53,97,5.42,169.8
2022-07-08 22:30:00,0.96,0.3,0,0.39,0.21,1.94,2.26,5.24,1.94,0,13.41,97,6.11,178.6
2022-07-08 22:35:00,1.24,0.27,0,0.41,0.28,1.95,2.16,5.27,1.95,0,13.43,97,5.31,201.1
2022-07-08 22:40:00,1.15,0.21,0,0.43,0.38,1.95,1.79,5.55,1.95,0,13.09,97,4.74,200
2022-07-08 22:45:00,1.17,0.23,0,0.3,0.25,1.95,1.35,5.72,1.95,0,12.86,97,4.1,188.6
2022-07-08 22:50:00,1.15,0.22,0,0.42,0.28,1.94,1.22,5.84,1.94,0,12.83,97,3.85,168
2022-07-08 22:55:00,1.16,0.27,0,0.55,0.39,1.95,2.65,5.98,1.95,0,12.84,97,4.44,169.4
2022-07-08 23:00:00,1.11,0.3,0,0.93,0.79,1.97,1.6,6.14,1.97,0,12.91,97,3.24,165.8
2022-07-08 23:05:00,1.11,0.3,0,1.23,1.06,1.98,1.53,6.63,1.98,0,12.94,98,3.55,187.6
2022-07-08 23:10:00,1.21,0.4,0,2.39,2.27,2.01,1.43,7.75,2.01,0,12.94,98,2.86,200.8
2022-07-08 23:15:00,1.19,0.37,0,1.24,1.22,2.02,1.23,8.7,2.02,0,13.05,98,2.18,227.2
2022-07-08 23:20:00,1.15,0.29,0.02,0.34,0.36,1.96,1.26,8.19,1.96,0,12.31,97,3.16,180.2
2022-07-08 23:25:00,1,0.28,0.06,0.39,0.45,1.96,1.25,6.86,1.96,0,12.11,98,3.17,205
2022-07-08 23:30:00,1.14,0.27,0.05,0.48,0.53,1.97,1.06,6.91,1.97,0,11.87,98,3,196.2
2022-07-08 23:35:00,1.22,0.27,0.02,1,1.02,1.98,1.18,7.11,1.98,0,11.82,98,4.46,163.9
2022-07-08 23:40:00,1.01,0.39,0.01,1.98,1.99,2.03,1.39,7.48,2.03,0,11.97,98,4.82,166.1
2022-07-08 23:45:00,1.2,0.45,0.07,3.72,3.79,2.07,1.25,8.9,2.07,0,12.21,98,4.06,176.6
2022-07-08 23:50:00,1.11,0.5,0.26,4.14,4.39,2.09,1.53,10.28,2.09,0,12.42,98,2.83,204.2
2022-07-08 23:55:00,1.06,0.47,0.96,3.37,4.32,2.11,1.16,10.82,2.11,0,12.58,98,3.02,234.8
2022-07-09 00:00:00,1.21,0.41,1.38,2.61,3.99,2.14,1.09,10.39,2.14,0,12.17,98,3.24,230
2022-07-09 00:05:00,1.15,0.34,1.04,1.85,2.9,2.1,1,10.2,2.1,0,11.75,98,2.79,232.3
2022-07-09 00:10:00,1.14,0.35,1.06,1.61,2.67,2.11,1.11,10.65,2.11,0,11.77,98,3.11,168.7
2022-07-09 00:15:00,1.14,0.38,2.3,2.63,4.93,2.12,1.25,10.39,2.12,0,11.62,98,3.13,189
2022-07-09 00:20:00,1.21,0.51,6.31,5.46,11.78,2.29,1.34,10.85,2.29,0,12.05,98,2.25,198
2022-07-09 00:25:00,1.23,0.55,7.89,6.98,14.87,2.34,1.32,12.83,2.34,0,12.16,98,1.91,194.5
2022-07-09 00:30:00,1.23,0.51,8.4,5.83,14.23,2.36,1.17,14.18,2.36,0,11.9,98,1.5,231.1
2022-07-09 00:35:00,1.29,0.53,8.39,5.98,14.37,2.39,1.51,14.26,2.39,0,11.81,98,2.34,237
2022-07-09 00:40:00,1.27,0.58,9.24,6.51,15.74,2.45,1.23,13.54,2.45,0,11.94,98,0.8,223.9
2022-07-09 00:45:00,1.19,0.58,8.52,6.7,15.21,2.48,1.75,13.01,2.48,0,11.99,98,0.03,178.7
2022-07-09 00:50:00,1.25,0.59,7.1,7.52,14.62,2.49,1.39,12.53,2.49,0,11.79,98,0.44,132.5
2022-07-09 00:55:00,1.29,0.62,6.96,7.49,14.45,2.53,1.28,11.82,2.53,0,11.9,98,0.09,349.9
2022-07-09 01:00:00,1.31,0.52,5.82,5.81,11.63,Z/S,1.32,11.17,Z/S,Z/S,11.84,98,2.73,316.3
2022-07-09 01:05:00,Z/S,0.56,6.13,6.13,12.25,Z/S,1.38,11.5,Z/S,Z/S,11.67,98,1.76,276.2
2022-07-09 01:10:00,Z/S,0.48,7.32,4.48,11.8,Z/S,1.56,11.82,Z/S,Z/S,11.54,98,2.39,253.4
2022-07-09 01:15:00,Z/S,0.43,8.8,4.34,13.14,Z/S,1.55,12.07,Z/S,Z/S,11.09,98,3.26,240.1
2022-07-09 01:20:00,Z/S,0.43,9.9,3.95,13.85,Z/S,1.48,12.29,Z/S,Z/S,11.2,98,4.22,237.2
2022-07-09 01:25:00,Z/S,0.46,9.65,3.73,13.37,Z/S,1.34,12.4,Z/S,Z/S,10.98,98,4.23,233.8
2022-07-09 01:30:00,Z/S,0.46,9.94,3.19,13.12,Z/S,1.49,12.16,Z/S,Z/S,10.82,98,4.16,251
2022-07-09 01:35:00,Z/S,0.49,8.27,4.83,13.09,Z/S,1.85,11.96,Z/S,Z/S,10.96,98,3.48,262.8
2022-07-09 01:40:00,Z/S,0.52,8.21,4.64,12.85,Z/S,1.49,11.77,Z/S,Z/S,11.27,98,0.27,272.2
2022-07-09 01:45:00,Z/S,0.51,9.38,3.92,13.3,Z/S,1.18,11.99,Z/S,Z/S,11.04,98,2.31,258.7
2022-07-09 01:50:00,Z/S,0.45,9.91,3.82,13.73,Z/S,1.48,12.32,Z/S,Z/S,10.91,98,3.2,266.4
2022-07-09 01:55:00,Z/S,0.45,10.01,4.09,14.1,Z/S,1.09,12.83,Z/S,Z/S,11.15,98,2.06,263.8
2022-07-09 02:00:00,1.37,0.46,8.78,4.12,12.89,2.63,1.08,12.78,2.63,0,10.86,98,1.97,215.1
2022-07-09 02:05:00,1.28,Z/S,8.04,4.48,12.52,2.6,1.24,11.6,2.6,0,10.58,98,3.04,264.7
2022-07-09 02:10:00,1.31,Z/S,10.25,4.16,14.42,2.62,1.25,11.5,2.62,0,10.75,98,1.26,286.7
2022-07-09 02:15:00,1.28,Z/S,10.42,4.58,14.99,2.59,1.47,11.87,2.59,0,10.88,98,1.43,282.7
2022-07-09 02:20:00,1.26,Z/S,11.26,3.79,15.04,2.61,0.93,11.78,2.61,0,10.86,98,2.31,283.7
2022-07-09 02:25:00,1.16,Z/S,9.61,2.98,12.59,2.61,1.14,11.23,2.61,0,10.38,98,3.94,250.5
2022-07-09 02:30:00,1.19,Z/S,7.81,1.93,9.74,2.61,1.4,10.87,2.61,0,9.9,98,4.04,257.8
2022-07-09 02:35:00,1.38,Z/S,12.95,4.76,17.71,2.61,1.2,10.97,2.61,0,10.03,98,3.32,268.5
2022-07-09 02:40:00,1.37,Z/S,13.53,3.65,17.19,2.61,1.36,10.95,2.61,0,10.24,98,1.92,251.9
2022-07-09 02:45:00,1.3,Z/S,13.87,4.04,17.91,2.61,1.27,11.01,2.61,0,10.08,98,1.52,301.1
2022-07-09 02:50:00,1.43,Z/S,14.87,4.04,18.91,2.62,1.37,10.15,2.62,0,9.98,98,0.31,252.6
2022-07-09 02:55:00,1.26,Z/S,14.6,3.14,17.74,2.62,1.22,8.8,2.62,0,9.94,98,1.89,229
2022-07-09 03:00:00,1.43,Z/S,17.37,2.98,20.35,2.64,1.32,8.88,2.64,0,9.7,98,1.9,245.5
2022-07-09 03:05:00,1.38,0.41,14.48,4.24,18.72,2.58,Z/S,9.79,2.58,0,9.78,99,2.47,223.9
2022-07-09 03:10:00,1.4,0.34,15.66,2.64,18.3,2.64,Z/S,9.86,2.64,0,9.25,98,2.44,234.4
2022-07-09 03:15:00,1.53,0.37,16.15,2.68,18.82,2.68,Z/S,9.44,2.68,0,9.2,98,2.29,181.2
2022-07-09 03:20:00,1.3,0.38,12.97,4.77,17.74,2.59,Z/S,9.18,2.59,0,9.34,99,3.96,238.7
2022-07-09 03:25:00,1.2,0.33,11.62,3.91,15.53,2.56,Z/S,9.38,2.56,0,9.36,98,2.47,227.2
2022-07-09 03:30:00,1.34,0.37,11.8,3.18,14.98,2.58,Z/S,9.38,2.58,0,9.02,98,3,199.1
2022-07-09 03:35:00,1.22,0.33,9.49,3.92,13.4,2.5,Z/S,9.26,2.5,0,9.47,99,2.49,203.6
2022-07-09 03:40:00,1.32,0.34,9.94,2.89,12.83,2.54,Z/S,9.25,2.54,0,9.45,99,2.5,204.4
2022-07-09 03:45:00,1.23,0.35,7.37,2.65,10.02,2.48,Z/S,9.14,2.48,0,9.17,98,3.39,230.3
2022-07-09 03:50:00,1.14,0.37,6.92,2.55,9.47,2.5,Z/S,9.14,2.5,0,9,99,3.88,254.1
2022-07-09 03:55:00,1.15,0.28,9.2,1.38,10.58,2.59,Z/S,8.94,2.59,0,8.86,99,1.99,233.6
2022-07-09 04:00:00,1.25,0.24,9.93,0.92,10.86,2.61,1.35,8.4,2.61,0,8.5,98,2.24,191.4
2022-07-09 04:05:00,1.24,0.29,8.33,1.59,9.92,2.58,1.73,8.16,2.58,0,8.62,99,3.28,181.1
2022-07-09 04:10:00,1.24,0.35,8.21,1.99,10.2,2.56,1.53,8.09,2.56,0,8.83,99,3.32,210
2022-07-09 04:15:00,1.23,0.33,6.47,2.13,8.6,2.54,1.36,8.13,2.54,0,9.18,99,3.31,255
2022-07-09 04:20:00,1.18,0.38,6.02,1.83,7.85,2.52,1.28,8.23,2.52,0,9.05,99,0.81,296.7
2022-07-09 04:25:00,1.25,0.34,5.99,1.61,7.6,2.53,1.47,8.15,2.53,0,9.07,99,0.22,340.5
2022-07-09 04:30:00,1.08,0.35,5.78,1.87,7.65,2.48,1.28,8.05,2.48,0,9.23,99,0.37,334.8
2022-07-09 04:35:00,1.31,0.28,5.96,1.99,7.95,2.48,1.42,8.4,2.48,0,9.28,99,2.84,342.6
2022-07-09 04:40:00,1.32,0.27,5.96,1.34,7.3,2.45,1.42,7.9,2.45,0,9.4,99,3.2,344.4
2022-07-09 04:45:00,1.31,0.3,6.54,1.64,8.17,2.44,1.17,7.75,2.44,0,9.59,99,2.29,294.3
2022-07-09 04:50:00,1.39,0.32,7,1.96,8.96,2.43,1.49,8.71,2.43,0,9.71,99,1.82,263.8
2022-07-09 04:55:00,1.27,0.33,6.53,0.94,7.47,2.47,1.52,9.08,2.47,0,9.61,99,1.93,266
2022-07-09 05:00:00,1.19,0.3,Z/S,Z/S,Z/S,2.45,1.54,8.37,2.45,0,9.77,99,0.32,248.7
2022-07-09 05:05:00,1.27,0.24,Z/S,Z/S,Z/S,2.48,1.56,7.95,2.48,0,9.69,99,2.49,207
2022-07-09 05:10:00,1.23,0.2,Z/S,Z/S,Z/S,2.59,1.37,7.95,2.59,0,9.44,99,2.33,184.1
2022-07-09 05:15:00,1.22,0.28,Z/S,Z/S,Z/S,2.51,1.73,7.76,2.51,0,9.75,99,1.82,180.3
2022-07-09 05:20:00,1.26,0.37,Z/S,Z/S,Z/S,2.43,2.05,7.09,2.43,0,10.32,99,3.4,201
2022-07-09 05:25:00,1.3,0.39,Z/S,Z/S,Z/S,2.46,1.91,6.56,2.46,0,10.94,99,2.53,231.9
2022-07-09 05:30:00,1.19,0.36,Z/S,Z/S,Z/S,2.45,1.98,6.34,2.45,0,11.59,99,2.23,202.3
2022-07-09 05:35:00,1.11,0.34,Z/S,Z/S,Z/S,2.48,1.64,6.1,2.48,0,12.03,98,2.5,206
2022-07-09 05:40:00,1.28,0.33,Z/S,Z/S,Z/S,2.5,1.8,6.21,2.5,0,12.17,98,2.1,241.9
2022-07-09 05:45:00,1.36,0.39,Z/S,Z/S,Z/S,2.44,1.81,6.33,2.44,0,13.07,98,2.08,197.2
2022-07-09 05:50:00,1.21,0.35,Z/S,Z/S,Z/S,2.47,1.72,6.13,2.47,0,13.55,98,3.18,176.8
2022-07-09 05:55:00,1.19,0.38,Z/S,Z/S,Z/S,2.45,2.42,6.26,2.45,0,14.09,98,1.19,171.4
2022-07-09 06:00:00,1.31,0.39,Z/S,Z/S,Z/S,2.41,2.8,6.67,2.41,0,14.56,98,2.56,173.4
2022-07-09 06:05:00,1.29,0.52,6.53,2.65,9.18,2.4,3.94,6.76,2.4,0,14.89,97,2.78,197.8
2022-07-09 06:10:00,1.2,0.62,5.01,3.57,8.58,2.35,5.57,6.56,2.35,0,15.1,95,2.64,178.3
2022-07-09 06:15:00,1.21,0.59,4.84,3.3,8.14,2.34,5.32,6.31,2.34,0,16.23,92,2.28,183.3
2022-07-09 06:20:00,1.1,0.56,4.9,3.23,8.13,2.33,5.24,6.27,2.33,0,17.17,85,2.88,149.8
2022-07-09 06:25:00,1.27,0.62,4.51,4.61,9.12,2.29,7.67,6.48,2.29,0,17.31,79,4.8,154.5
2022-07-09 06:30:00,1.21,0.66,3.97,5.12,9.08,2.25,9.85,6.91,2.25,0,17.56,77,4.85,158.9
2022-07-09 06:35:00,1.39,0.61,4.95,6.04,10.99,2.25,10.1,6.94,2.25,0,17.61,76,3.76,153.5
2022-07-09 06:40:00,1.23,0.42,7.8,7.51,15.31,2.25,8.68,6.82,2.25,0,18.28,75,3.64,175.9
2022-07-09 06:45:00,1.33,0.38,10.29,9.19,19.48,2.28,7.91,7.05,2.28,0,18.6,72,5.26,149.9
2022-07-09 06:50:00,1.37,0.39,10.29,9.19,19.48,2.26,8.57,7.25,2.26,0,18.08,73,6.19,156.3
2022-07-09 06:55:00,1.31,0.38,12.72,9.81,22.53,2.27,7.95,7.36,2.27,0,18.41,72,4.41,196.3
2022-07-09 07:00:00,1.36,0.33,12.93,10.48,23.41,2.27,8.37,7.28,2.27,0,18.78,70,5.57,188.7
2022-07-09 07:05:00,1.38,0.36,11.33,10.08,21.4,2.24,9.4,7.18,2.24,0,19.02,68,5.1,197.2
2022-07-09 07:10:00,1.34,0.35,11.39,9.99,21.37,2.29,9.48,7.32,2.29,0,19.23,67,7.16,183.9
2022-07-09 07:15:00,1.35,0.38,11.02,10.06,21.08,2.31,9.96,7.38,2.31,0,19.15,67,7.62,190.2
2022-07-09 07:20:00,1.21,0.35,9.93,9.78,19.71,2.25,10.63,7.45,2.25,0,19.26,66,6.01,182.7
2022-07-09 07:25:00,1.39,0.36,9.61,9.29,18.9,2.25,10.78,7.39,2.25,0,19.7,66,3.98,206.7
2022-07-09 07:30:00,1.32,0.38,9.99,9.62,19.61,2.28,10.46,7.32,2.28,0,20.15,64,6.12,196.8
2022-07-09 07:35:00,1.32,0.34,10.82,10.22,21.04,2.31,10.89,7.49,2.31,0,20.07,63,6.43,203.9
2022-07-09 07:40:00,1.22,0.33,11.2,10.41,21.61,2.27,10.92,7.49,2.27,0,20.08,63,8.15,190.6
2022-07-09 07:45:00,1.39,0.35,12.79,11.19,23.97,2.23,10.69,7.31,2.23,0,20.31,62,7.21,187
2022-07-09 07:50:00,1.38,0.33,12.59,11.12,23.71,2.23,10.72,7.33,2.23,0,20.6,61,8.18,178.5
2022-07-09 07:55:00,1.36,0.36,9.66,9.3,18.96,2.15,11.57,7.1,2.15,0,20.62,62,6.7,228.7
2022-07-09 08:00:00,1.33,0.34,5.54,6.63,12.16,2.07,14.14,6.4,2.07,0,20.79,61,5.83,220.5
2022-07-09 08:05:00,1.13,0.31,0.99,2.31,3.3,1.99,17.93,5.59,1.99,0,21.01,60,6.58,239.4
2022-07-09 08:10:00,1.12,0.28,0.12,1.17,1.3,1.97,18.11,4.98,1.97,0,21.09,59,6.35,222.2
2022-07-09 08:15:00,1.26,0.26,0,0.9,0.84,1.96,18.89,4.64,1.96,0,21.46,58,8.15,232.5
2022-07-09 08:20:00,1.09,0.26,0,0.78,0.72,1.96,19.65,4.62,1.96,0,21.5,57,6.25,222
2022-07-09 08:25:00,1.2,0.26,0.46,1.76,2.22,1.96,18.92,4.79,1.96,0,21.41,57,9.37,246.5
2022-07-09 08:30:00,1.27,0.31,0.62,2.03,2.65,1.96,19.72,4.94,1.96,0,21.24,56,9.81,232.8
2022-07-09 08:35:00,1.29,0.27,0.29,1.48,1.77,1.95,20.57,4.88,1.95,0,21.35,55,8.81,236.9
2022-07-09 08:40:00,1.09,0.29,0.08,1.08,1.16,1.95,20.65,4.74,1.95,0,21.41,55,7.1,254.1
2022-07-09 08:45:00,1.18,0.27,0.05,1.06,1.11,1.95,20.65,4.75,1.95,0,21.65,55,8.26,257.4
2022-07-09 08:50:00,1.14,0.26,0,0.84,0.84,1.95,21.3,4.76,1.95,0,21.89,53,7.24,242.7
2022-07-09 08:55:00,1.42,0.24,0,0.66,0.49,1.95,20.55,4.61,1.95,0,21.99,54,7.65,229.3
2022-07-09 09:00:00,1.18,0.32,0.04,0.83,0.87,1.95,20.32,4.41,1.95,0,22.36,53,8.03,226.5
2022-07-09 09:05:00,1.15,0.29,0,0.62,0.49,1.95,21.52,4.37,1.95,0,22.51,52,9.14,212.5
2022-07-09 09:10:00,1.27,0.3,0,0.53,0.31,1.95,20.63,4.39,1.95,0,22.61,52,7.67,255.5
2022-07-09 09:15:00,1.14,0.23,0,0.51,0.38,1.95,20.27,4.31,1.95,0,22.56,52,8.68,253.2
2022-07-09 09:20:00,1.2,0.29,0.08,0.92,1,1.96,19.93,4.2,1.96,0,22.72,52,6.84,237.7
2022-07-09 09:25:00,1.22,0.26,0,0.89,0.83,1.95,20.03,4.14,1.95,0,23.28,51,6.77,219.4
2022-07-09 09:30:00,1.2,0.27,0,0.71,0.65,1.96,19.88,4.19,1.96,0,23.41,50,6.81,274.7
2022-07-09 09:35:00,1.24,0.27,0,0.76,0.66,1.96,20.22,4.21,1.96,0,23.5,52,6.12,281.1
2022-07-09 09:40:00,1.37,0.32,0.28,1.37,1.65,1.96,21.24,4.23,1.96,0,23.87,50,8.57,277
2022-07-09 09:45:00,1.18,0.27,0.07,1.17,1.25,1.96,21.49,4.33,1.96,0,23.74,50,7.14,259.9
2022-07-09 09:50:00,1.31,0.27,0.87,2.33,3.2,1.97,21.71,4.47,1.97,0,24.18,47,8.87,243.2
2022-07-09 09:55:00,1.22,0.27,0.77,2.3,3.06,1.98,22.98,4.66,1.98,0,24.05,46,7.32,251.9
2022-07-09 10:00:00,1.33,0.23,0.39,1.68,2.07,1.96,22.44,4.62,1.96,0,24.46,46,7.51,258.7
2022-07-09 10:05:00,1.36,0.27,0.09,1.17,1.26,1.95,22.12,4.21,1.95,0,24.7,46,6.65,287.1
2022-07-09 10:10:00,1.39,0.27,0.45,1.91,2.35,1.96,24.09,4.05,1.96,0,24.96,43,8.23,216.2
2022-07-09 10:15:00,1.4,0.26,0.91,2.63,3.54,1.99,24.82,4.58,1.99,0,25.37,42,10.88,203.7
2022-07-09 10:20:00,1.5,0.3,0.81,2.51,3.31,1.98,25.07,5.29,1.98,0,25.44,41,11.34,217.8
2022-07-09 10:25:00,1.28,0.27,0.67,2.37,3.04,1.98,24.82,5.74,1.98,0,25.46,42,12.99,208.2
2022-07-09 10:30:00,1.39,0.25,0.26,1.64,1.9,1.97,25.35,5.99,1.97,0,25.13,42,12.85,228.4
2022-07-09 10:35:00,1.35,0.25,0.12,1.25,1.38,1.96,25.78,5.63,1.96,0,25.48,40,16.82,191.2
2022-07-09 10:40:00,1.37,0.27,0.36,1.71,2.07,1.97,25.98,5.19,1.97,0,25.31,40,13.92,211.5
2022-07-09 10:45:00,1.3,0.24,0.08,1.24,1.31,1.95,26.94,4.99,1.95,0,25.55,39,14.4,198.6
2022-07-09 10:50:00,1.31,0.25,0.12,1.16,1.28,1.95,27.38,4.86,1.95,0,25.65,39,13.02,216.3
2022-07-09 10:55:00,1.23,0.24,0.01,0.96,0.96,1.94,27.44,4.9,1.94,0,25.89,38,14.09,209.9
2022-07-09 11:00:00,1.44,0.26,0.01,1.03,1.04,1.94,27.75,5.35,1.94,0,25.91,37,15.6,215.5
2022-07-09 11:05:00,1.42,0.23,0.08,1.21,1.29,1.94,28.81,6.14,1.94,0,26.17,36,19.11,218.5
2022-07-09 11:10:00,1.28,0.26,0.09,1.16,1.25,1.93,29.65,6.4,1.93,0,26.05,35,16.69,217.4
2022-07-09 11:15:00,1.38,0.24,0,0.75,0.63,1.93,28.65,5.8,1.93,0,25.78,37,13.45,228.5
2022-07-09 11:20:00,1.19,0.26,0,0.76,0.67,1.94,28.08,4.71,1.94,0,25.98,37,13.17,220.1
2022-07-09 11:25:00,1.19,0.28,0,0.75,0.63,1.93,29.59,3.98,1.93,0,26.29,35,13.03,223.2
2022-07-09 11:30:00,1.31,0.24,0,0.75,0.71,1.93,29.68,4.34,1.93,0,26.69,35,15.65,214.3
2022-07-09 11:35:00,1.28,0.25,0,0.8,0.75,1.93,30.95,4.52,1.93,0,26.6,33,18.17,210.9
2022-07-09 11:40:00,1.27,0.21,0,0.93,0.87,1.94,30.79,4.8,1.94,0,26.29,33,15.94,221
2022-07-09 11:45:00,1.24,0.27,0,0.77,0.68,1.94,31.06,4.86,1.94,0,26.2,33,15.63,219.5
2022-07-09 11:50:00,1.3,0.26,0,0.97,0.91,1.94,31.53,4.39,1.94,0,25.92,33,17.14,208.2
2022-07-09 11:55:00,1.31,0.22,0,0.58,0.4,1.92,32.15,3.9,1.92,0,26.26,32,18.2,197.4
2022-07-09 12:00:00,1.31,0.18,0,0.46,0.23,1.92,32.34,3.89,1.92,0,26.34,31,18.75,199.3
2022-07-09 12:05:00,1.39,0.19,0,0.57,0.39,1.92,32.03,4.09,1.92,0,26,32,16.94,214.9
2022-07-09 12:10:00,1.3,0.25,0,0.7,0.56,1.92,31.17,4.19,1.92,0,25.59,34,13.05,220.7
2022-07-09 12:15:00,1.38,0.25,0,0.41,0.19,1.92,30.76,4.11,1.92,0,25.88,33,16.62,205
2022-07-09 12:20:00,1.37,0.26,0,0.43,0.27,1.92,29.89,3.97,1.92,0,26.1,34,15.47,199.5
2022-07-09 12:25:00,1.38,0.22,0,0.63,0.45,1.92,29.68,3.98,1.92,0,26.29,33,15.01,219.2
2022-07-09 12:30:00,1.34,0.19,0,0.65,0.55,1.92,29.12,4.4,1.92,0,26.55,33,16.14,218.4
2022-07-09 12:35:00,1.22,0.24,0,0.76,0.68,1.92,28.83,4.75,1.92,0,26.22,34,16.94,221.4
2022-07-09 12:40:00,1.32,0.18,0,0.58,0.44,1.93,28.89,4.49,1.93,0,25.94,33,19.39,213.9
2022-07-09 12:45:00,1.31,0.22,0,1,1,1.93,29.82,4.04,1.93,0,26.05,33,15.87,234.3
2022-07-09 12:50:00,1.38,0.22,0,0.66,0.52,1.93,28.59,3.93,1.93,0,26.41,34,14.78,239.2
2022-07-09 12:55:00,1.27,0.24,0,0.54,0.43,1.93,29.17,4.09,1.93,0,26.32,33,17.74,205.7
2022-07-09 13:00:00,1.33,0.25,0,0.51,0.34,1.92,28.5,4.26,1.92,0,26,34,16.19,245
2022-07-09 13:05:00,1.24,0.22,0,0.31,0.07,1.92,28.97,4.06,1.92,0,25.56,34,15.25,263.5
2022-07-09 13:10:00,1.3,0.24,0,0.32,0.08,1.93,28.74,3.55,1.93,0,26.08,34,11.67,241.3
2022-07-09 13:15:00,1.32,0.27,0.03,1.24,1.27,1.93,28.31,3.65,1.93,0,26.49,33,13.76,215.6
2022-07-09 13:20:00,1.36,0.28,0,0.84,0.79,1.93,28.89,4.13,1.93,0,26.31,33,12.61,214.7
2022-07-09 13:25:00,1.44,0.23,0,0.7,0.61,1.93,28.77,4.48,1.93,0,26.67,33,15.24,244.5
2022-07-09 13:30:00,1.4,0.26,0,0.32,0.09,1.92,28.85,4.15,1.92,0,26.57,34,11.98,246.1
2022-07-09 13:35:00,1.27,0.29,0,0.26,0,1.92,29.05,3.68,1.92,0,26.24,33,13.77,246.2
2022-07-09 13:40:00,1.26,0.27,0,0.62,0.5,1.93,29.17,3.73,1.93,0,26.83,33,15.43,223.5
2022-07-09 13:45:00,1.27,0.22,0,0.5,0.33,1.92,29.21,4.11,1.92,0,27.17,32,12.91,216.4
2022-07-09 13:50:00,1.32,0.29,0,0.41,0.24,1.92,30.07,4.13,1.92,0,26.72,32,12.65,215
