Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS06, L1, 5Mn
Exported On:,2022/08/24,10:50
Date Range:,2021/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), TRS (ppb), NO (ppb), NO2 (ppb), NOX (ppb), THC (ppm), O3 (ppb), NH3 (ppb), PM2.5 (ug/m3), NMHC (ppm), CH4 (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-05-25 03:40:00,Z/S,0.32,0.07,3.44,3.51,Z/S,19.96,4.52,3.63,Z/S,Z/S,5.63,77,2.61,327.2
2022-05-25 03:45:00,Z/S,0.36,0.04,2.86,2.9,Z/S,19.09,4.6,3.68,Z/S,Z/S,5.55,78,3.13,342.2
2022-05-25 03:50:00,Z/S,0.34,0.19,6.29,6.48,Z/S,19.26,4.55,3.86,Z/S,Z/S,5.54,77,3.48,345.8
2022-05-25 03:55:00,Z/S,0.37,0.51,8.55,9.06,Z/S,16.18,4.01,4.28,Z/S,Z/S,5.5,77,2.31,12.33
2022-05-25 04:00:00,Z/S,0.35,0.11,4.3,4.41,Z/S,17.32,3.96,4.35,Z/S,Z/S,5.37,79,1.44,35.97
2022-05-25 04:05:00,0,Z/S,0.18,5.8,5.98,2.03,16.66,4.61,3.95,0,2.03,5.21,79,1.65,29.4
2022-05-25 04:10:00,0,Z/S,0.47,10.17,10.64,2.02,13.02,4.84,4.2,0,2.02,5.47,78,3.15,41.81
2022-05-25 04:15:00,0,Z/S,0.38,8.97,9.35,2.02,13.19,4.54,4.75,0,2.02,5.6,76,3.41,65.32
2022-05-25 04:20:00,0,Z/S,1.43,11.07,12.51,2.02,13,3.74,4.83,0,2.02,5.6,76,4.18,69.94
2022-05-25 04:25:00,0,Z/S,2.33,11.56,13.89,2.02,13.7,3.69,4.57,0,2.02,5.6,76,2.78,108.9
2022-05-25 04:30:00,0,Z/S,1.08,11.64,12.71,2.02,12.55,4.67,4.55,0,2.02,5.58,76,1.91,159.4
2022-05-25 04:35:00,0,Z/S,0.26,3.95,4.2,2.06,15.08,4.35,4.37,0,2.06,5.15,81,3.13,284.6
2022-05-25 04:40:00,0,Z/S,0.19,3.04,3.22,2.05,16.84,3.8,4.03,0,2.05,4.87,82,1.53,264.4
2022-05-25 04:45:00,0,Z/S,0.08,2.23,2.31,2.03,18.52,3.74,3.7,0,2.03,4.8,82,1.02,260.4
2022-05-25 04:50:00,0,Z/S,0.05,1.51,1.55,2.03,18.94,3.54,3.67,0,2.03,4.88,83,3.83,308.5
2022-05-25 04:55:00,0,Z/S,0.07,1.27,1.34,2.06,17.79,3.32,3.65,0,2.06,5.1,84,4.73,326.6
2022-05-25 05:00:00,0,Z/S,0.1,1.68,1.77,2.08,16.89,3.58,3.66,0,2.08,5.3,83,4.11,359
2022-05-25 05:05:00,0,0.39,0.43,4.5,4.93,2.05,Z/S,3.47,3.85,0,2.05,5.49,81,2.44,47.93
2022-05-25 05:10:00,0,0.42,3.43,8.73,12.16,2.05,Z/S,2.72,4.24,0,2.05,5.52,80,4.22,75.29
2022-05-25 05:15:00,0,0.41,3.55,13.11,16.66,2.02,Z/S,2.06,4.88,0,2.02,5.73,77,4.67,92.4
2022-05-25 05:20:00,0,0.35,1.65,8.4,10.06,2.01,Z/S,2.38,4.93,0,2.01,5.99,75,5.75,89.7
2022-05-25 05:25:00,0,0.4,7.61,11.66,19.26,2,Z/S,8.63,4.55,0,2,6.1,75,5,91.2
2022-05-25 05:30:00,0,0.36,2.26,7.05,9.31,2,Z/S,0.04,4.27,0,2,6.1,74,6.12,84.7
2022-05-25 05:35:00,0,0.39,12.55,9.96,22.51,2,Z/S,12.13,4.12,0,2,6.13,74,6.02,89.1
2022-05-25 05:40:00,0,0.34,2.92,9.03,11.95,1.99,Z/S,0.32,4.13,0,1.99,6.2,73,7.53,91.1
2022-05-25 05:45:00,0,0.34,2.76,6.66,9.42,1.99,Z/S,4.47,4.18,0,1.99,6.27,73,6.31,83.2
2022-05-25 05:50:00,0,0.28,1.99,6.28,8.26,1.99,Z/S,3.92,4.19,0,1.99,6.34,73,6.48,83.3
2022-05-25 05:55:00,0,0.38,7.02,4.95,11.97,2,Z/S,4.31,4.18,0,2,6.41,72,6.05,89.8
2022-05-25 06:00:00,0,0.35,1.32,5.01,6.32,1.99,Z/S,3.06,4.2,0,1.99,6.5,72,5.54,90.3
2022-05-25 06:05:00,0,0.35,1.14,3.87,5.01,1.99,22.66,0.75,4.14,0,1.99,6.5,71,6.8,85.5
2022-05-25 06:10:00,0,0.32,1.82,5.6,7.42,2,22.08,3.55,3.99,0,2,6.56,71,5.67,77.14
2022-05-25 06:15:00,0,0.34,0.94,4.2,5.15,1.99,22.79,3.49,4.04,0,1.99,6.6,70,6.64,82.3
2022-05-25 06:20:00,0,0.32,3.25,5.07,8.33,1.99,22.2,2.39,4.06,0,1.99,6.69,70,7.25,80.1
2022-05-25 06:25:00,0,0.35,2.13,3.58,5.71,1.99,23.74,1.29,4.04,0,1.99,6.73,69,8.76,80.2
2022-05-25 06:30:00,0,0.33,2.64,3.71,6.35,1.99,23.61,2.49,3.95,0,1.99,6.85,69,8.04,83
2022-05-25 06:35:00,0,0.3,1.11,2.67,3.78,1.99,24.17,3.27,4.08,0,1.99,6.94,69,7.31,76.92
2022-05-25 06:40:00,0,0.29,2.82,2.49,5.32,1.99,24.44,3.13,4.26,0,1.99,7,68,8.39,77.61
2022-05-25 06:45:00,0,0.35,3.49,2.8,6.28,1.99,24.69,2.78,4.25,0,1.99,7.02,68,8.4,88.9
2022-05-25 06:50:00,0,0.33,1.62,2.28,3.9,1.98,24.8,2.85,4.18,0,1.98,7.02,69,8.29,94.4
2022-05-25 06:55:00,0,0.39,1.24,2.14,3.38,1.98,24.2,3.71,4.15,0,1.98,7.06,69,8.63,94.6
2022-05-25 07:00:00,0,0.34,0.62,2.25,2.86,1.98,24.06,3.93,4.17,0,1.98,7.1,69,8.84,104.3
2022-05-25 07:05:00,0,0.34,0.77,2.76,3.53,1.98,22.81,3.3,4.14,0,1.98,7.09,70,7.07,103.6
2022-05-25 07:10:00,0,0.33,0.93,2.69,3.62,1.98,23.75,3.18,4.04,0,1.98,7.12,69,9.14,116
2022-05-25 07:15:00,0,0.35,0.72,2.94,3.65,1.99,23.93,2.64,4.02,0,1.99,7.11,69,7.48,104.4
2022-05-25 07:20:00,0,0.32,1.22,2.53,3.75,1.99,24.93,3.06,4.02,0,1.99,7.2,69,8.81,96
2022-05-25 07:25:00,0,0.35,0.76,2.89,3.66,1.99,24.08,3.63,3.98,0,1.99,7.29,68,8.31,119.7
2022-05-25 07:30:00,0,0.33,1.24,3.46,4.69,1.99,24.19,3.01,3.93,0,1.99,7.36,68,9.4,107
2022-05-25 07:35:00,0,0.38,1.09,2.42,3.51,1.98,25.21,2.53,3.89,0,1.98,7.5,67,9.16,108.1
2022-05-25 07:40:00,0,0.34,1.07,3.37,4.45,1.98,25,2.76,3.94,0,1.98,7.68,67,7.75,95.7
2022-05-25 07:45:00,0,0.31,1.12,2.23,3.36,1.98,25.95,3.02,3.94,0,1.98,7.85,66,7.32,97.1
2022-05-25 07:50:00,0,0.32,4.36,1.78,6.14,1.98,25.18,2.5,3.99,0,1.98,8.19,65,5.61,111.8
2022-05-25 07:55:00,0,0.32,2.46,3.28,5.74,1.98,25.68,2.55,4.07,0,1.98,8.44,65,6.05,118.1
2022-05-25 08:00:00,0,0.33,1.77,2,3.77,1.98,26.08,3.5,4.01,0,1.98,8.47,63,7.36,94.9
2022-05-25 08:05:00,0,0.34,3.63,3.14,6.78,1.98,26.51,3.16,3.85,0,1.98,8.21,64,6.61,70.42
2022-05-25 08:10:00,0,0.34,0.44,1.11,1.55,1.98,27.11,2.35,3.79,0,1.98,8.21,64,5.31,84.3
2022-05-25 08:15:00,0,0.34,0.78,1.28,2.06,1.98,26.4,2.4,3.69,0,1.98,8.3,66,5.29,101.7
2022-05-25 08:20:00,0,0.35,0.66,1.85,2.5,1.98,26.05,3.05,3.55,0,1.98,8.38,67,4.46,63.04
2022-05-25 08:25:00,0,0.39,1.7,3.52,5.22,1.99,24.58,3.67,3.66,0,1.99,8.46,68,4.83,46.69
2022-05-25 08:30:00,0,0.39,3.13,3.75,6.88,1.98,25.48,2.26,3.78,0,1.98,8.71,67,7.35,87.8
2022-05-25 08:35:00,0,0.35,2.97,2.46,5.44,1.99,24.69,1.02,3.82,0,1.99,9.07,68,6.38,78.18
2022-05-25 08:40:00,0,0.36,1.76,2.28,4.04,1.98,26.12,2.05,3.84,0,1.98,9.23,65,6.87,62.18
2022-05-25 08:45:00,0,0.33,1.38,2.31,3.7,1.98,25.06,2.92,3.92,0,1.98,9.36,65,6.75,61.85
2022-05-25 08:50:00,0,0.33,0.77,1.45,2.21,1.98,26.4,3.04,3.84,0,1.98,9.39,65,7.56,70.67
2022-05-25 08:55:00,0,0.35,0.94,2.27,3.21,1.98,25.49,3.67,3.79,0,1.98,9.5,64,7.95,84.8
2022-05-25 09:00:00,0.02,0.34,0.75,1.73,2.48,1.98,25.76,4,3.81,0,1.98,9.4,65,7.33,54.28
2022-05-25 09:05:00,0,0.35,1.29,1.94,3.23,1.98,25.49,3.1,3.95,0,1.98,9.25,65,7.25,47.53
2022-05-25 09:10:00,0,0.34,0.64,1.27,1.91,1.98,26.35,2.53,3.97,0,1.98,9.28,64,8.67,28.2
2022-05-25 09:15:00,0,0.33,0.59,0.82,1.41,1.98,24.57,2.96,3.85,0,1.98,9.51,65,8.35,13.64
2022-05-25 09:20:00,0,0.31,0.53,0.79,1.32,1.98,24.41,3.46,3.83,0,1.98,9.58,64,10.25,16
2022-05-25 09:25:00,0,0.33,0.47,0.53,1,1.98,25.6,3.8,3.8,0,1.98,9.32,64,9.61,1.66
2022-05-25 09:30:00,0,0.36,0.46,0.56,1.02,1.98,24.44,3.2,3.73,0,1.98,9.75,64,9.96,345.3
2022-05-25 09:35:00,0,0.36,0.48,0.61,1.09,1.98,25.48,3.05,3.67,0,1.98,9.87,63,8.43,8.78
2022-05-25 09:40:00,0,0.31,0.63,0.7,1.33,1.98,25.29,3.63,3.65,0,1.98,10.06,63,9.3,344.1
2022-05-25 09:45:00,0,0.33,0.31,0.18,0.49,1.98,25.79,3.11,3.69,0,1.98,10.17,63,7.44,333
2022-05-25 09:50:00,0,0.35,0.29,0.15,0.44,1.98,25.54,2.9,3.67,0,1.98,10.48,62,4.3,339.1
2022-05-25 09:55:00,0,0.38,0.26,0.15,0.41,1.98,25.76,2.96,3.82,0,1.98,11.3,60,3.97,355.6
2022-05-25 10:00:00,0,0.36,0.59,0.26,0.85,1.97,27.72,2.64,3.87,0,1.97,11.21,57,7.29,51.24
2022-05-25 10:05:00,0,0.43,2.65,2.37,5.01,1.98,26.73,2.24,6.29,0,1.98,10.85,58,6.95,34.51
2022-05-25 10:10:00,0,0.32,0.3,0.46,0.76,1.98,26.96,2.83,6.82,0,1.98,10.95,59,6.52,12.66
2022-05-25 10:15:00,0,0.27,1.18,1.05,2.23,1.97,25.86,2.88,5.15,0,1.97,11.07,58,4.22,74.11
2022-05-25 10:20:00,0,0.31,0.39,0.65,1.04,1.98,26.48,2.03,3.96,0,1.98,11.33,58,6.4,27.34
2022-05-25 10:25:00,0,0.32,0.56,0.62,1.18,1.97,26.49,2.26,4.01,0,1.97,11.2,58,8.16,31.5
2022-05-25 10:30:00,0,0.31,0.56,0.45,1.01,1.98,27.64,3.01,4.04,0,1.98,11.24,58,7.82,36.5
2022-05-25 10:35:00,0,0.35,0.22,0.17,0.39,1.97,27.84,2.77,4.1,0,1.97,11.73,56,7.5,15.98
2022-05-25 10:40:00,0,0.35,0.35,0.25,0.6,1.97,27.94,2.4,4.03,0,1.97,11.66,56,9.48,6.11
2022-05-25 10:45:00,0,0.32,0.18,0.12,0.31,1.98,28.51,2.97,3.92,0,1.98,11.99,55,7.11,5.14
2022-05-25 10:50:00,0,0.32,0.15,0,0.13,1.98,28.04,2.89,3.85,0,1.98,12.32,54,10.06,0.32
2022-05-25 10:55:00,0,0.37,0.13,0,0.09,1.97,28.29,2.41,3.82,0,1.97,13.01,54,9.12,3.95
2022-05-25 11:00:00,0,0.33,0.41,0.19,0.6,1.98,28.02,2.36,3.77,0,1.98,12.97,53,10.37,9.2
2022-05-25 11:05:00,0,0.32,0.26,0.09,0.34,1.97,28.57,2.06,3.72,0,1.97,12.74,53,7.54,34.39
2022-05-25 11:10:00,0,0.35,0.49,0.38,0.87,1.97,28.22,1.98,3.75,0,1.97,13.55,52,9.74,12.35
2022-05-25 11:15:00,0,0.3,0.27,0.23,0.49,1.97,29.34,2.63,3.81,0,1.97,13.41,52,7.65,349.7
2022-05-25 11:20:00,0,0.35,0.78,1.02,1.8,1.97,27.58,2.37,3.9,0,1.97,13.98,51,9.7,335.9
2022-05-25 11:25:00,0,0.31,1.26,1.59,2.85,1.97,27.16,2.46,4.12,0,1.97,14.12,52,10.81,358.5
2022-05-25 11:30:00,0,0.3,0.99,1.47,2.45,1.97,27.79,2.43,4.32,0,1.97,14.22,53,13.73,335.8
2022-05-25 11:35:00,0,0.35,1.1,1.67,2.77,1.97,27.06,2.33,4.42,0,1.97,13.57,54,13.43,337.1
2022-05-25 11:40:00,0,0.32,1.13,1.75,2.89,1.97,26.29,2.65,4.61,0,1.97,13.47,54,9.07,344.3
2022-05-25 11:45:00,0,0.32,1.28,1.67,2.95,1.97,27.17,2.38,4.69,0,1.97,13.79,54,10.65,343.9
2022-05-25 11:50:00,0,0.32,1.53,1.79,3.32,1.97,26.98,2.59,4.78,0,1.97,14.1,53,11.2,6.52
2022-05-25 11:55:00,0,0.35,1.57,1.83,3.4,1.97,28.13,2.93,4.86,0,1.97,14.07,53,9.72,346.1
2022-05-25 12:00:00,0,0.36,1.5,1.88,3.38,1.98,26.78,2.95,4.87,0,1.98,14.39,53,11.59,343.2
2022-05-25 12:05:00,0,0.34,1.49,1.86,3.35,1.98,27.69,2.97,4.88,0,1.98,14.34,52,8.58,338.9
2022-05-25 12:10:00,0,0.35,1.34,2.21,3.55,1.98,27.81,2.45,4.82,0,1.98,14.19,53,9.29,333.6
2022-05-25 12:15:00,0,0.35,1.08,2.12,3.19,1.98,27.99,1.86,4.78,0,1.98,13.83,53,7.7,326.6
2022-05-25 12:20:00,0,0.35,1.15,2.28,3.43,1.98,28.53,2.17,4.81,0,1.98,13.94,53,6.61,9.29
2022-05-25 12:25:00,0,0.36,1.2,2.35,3.55,1.98,27.65,2.46,4.79,0,1.98,13.84,54,7.59,349.4
2022-05-25 12:30:00,0,0.36,1.03,2.27,3.3,1.98,28.01,2.26,4.73,0,1.98,14.26,53,5.69,329.3
2022-05-25 12:35:00,0,0.32,1.12,2.39,3.5,1.98,29.5,2.28,4.71,0,1.98,13.9,53,6.22,29.93
2022-05-25 12:40:00,0,0.33,1.36,3.04,4.4,1.99,28.73,2.41,4.77,0,1.99,14.25,53,4.68,26.58
2022-05-25 12:45:00,0,0.32,1.44,3.38,4.81,1.99,28.72,2.44,4.8,0,1.99,14.37,52,4.5,358.4
2022-05-25 12:50:00,0,0.35,1.41,3.49,4.9,1.99,27.81,2.5,4.94,0,1.99,14.34,52,6.89,17.06
2022-05-25 12:55:00,0,0.33,1.34,3.51,4.85,1.99,28.88,2.3,5.01,0,1.99,14.55,52,5.34,355.2
2022-05-25 13:00:00,0,0.31,1.38,3.74,5.12,1.99,28.19,2.1,5.02,0,1.99,14.9,51,4.2,24
2022-05-25 13:05:00,0,0.33,1.56,3.6,5.17,1.99,29.75,2.41,5.03,0,1.99,15.25,50,4.92,44.02
2022-05-25 13:10:00,0,0.32,1.65,3.22,4.87,1.99,30.5,2.65,5.07,0,1.99,15.8,49,2.86,337.6
2022-05-25 13:15:00,0,0.44,1.61,2.72,4.33,1.99,32.48,2.41,5.23,0,1.99,16.32,47,8.21,24.67
2022-05-25 13:20:00,0,0.36,1.4,2.91,4.31,1.99,31.26,2.37,5.37,0,1.99,15.59,49,5.25,327.1
2022-05-25 13:25:00,0,0.36,1.58,2.95,4.53,1.99,32.65,2.2,5.4,0,1.99,15.99,48,7.67,34.98
2022-05-25 13:30:00,0,0.35,2.71,2.07,4.78,1.98,36.02,2.64,5.38,0,1.98,16.03,47,4.94,129.4
2022-05-25 13:35:00,0,0.42,1.1,1.72,2.82,1.98,36.89,3.29,5.27,0,1.98,16.58,45,6.08,81.9
2022-05-25 13:40:00,0,0.35,0.78,1.65,2.43,1.98,35.8,2.46,5.26,0,1.98,16.38,46,6.59,76.04
2022-05-25 13:45:00,0,0.37,0.4,1.05,1.44,1.98,37.09,2.12,5.31,0,1.98,16.56,44,5.35,48.76
2022-05-25 13:50:00,0,0.31,0.69,0.93,1.62,1.98,37.33,2.56,5.07,0,1.98,16.51,44,7.41,59.88
2022-05-25 13:55:00,0,0.37,0.17,0.47,0.65,1.98,38.43,2.48,4.84,0,1.98,16.67,44,6.1,166.3
2022-05-25 14:00:00,0,0.34,0.3,0.82,1.12,1.97,37.93,2.7,4.84,0,1.97,16.89,43,8.71,72.12
2022-05-25 14:05:00,0,0.38,1.04,1.83,2.87,1.98,35.77,2.73,4.94,0,1.98,17.34,43,10.2,62.51
2022-05-25 14:10:00,0,0.37,0.64,1.34,1.99,1.98,36.58,2.38,5.11,0,1.98,16.9,43,6.04,13.45
2022-05-25 14:15:00,0,0.41,0.42,1.15,1.57,1.98,37.45,2.31,5.08,0,1.98,17.34,42,4.78,345.2
2022-05-25 14:20:00,0,0.36,0.67,1.55,2.21,1.98,37.19,2.54,5,0,1.98,17.93,41,5.18,21.29
2022-05-25 14:25:00,0,0.37,1.45,3.75,5.19,1.99,35.66,2.8,5.23,0,1.99,17.82,42,8.98,43.01
2022-05-25 14:30:00,0,0.38,1.21,2.55,3.76,1.99,35.98,2.94,5.53,0,1.99,17.3,43,11.73,35.9
2022-05-25 14:35:00,0,0.37,0.84,1.76,2.6,1.98,36.01,2.91,5.57,0,1.98,17.58,42,8.55,8.32
2022-05-25 14:40:00,0,0.37,0.55,1.16,1.71,1.98,37.97,2.58,5.41,0,1.98,17.75,41,11.68,350.6
2022-05-25 14:45:00,0,0.36,0.36,0.87,1.23,1.98,38.55,2.82,5.18,0,1.98,17.86,41,9.5,322.6
2022-05-25 14:50:00,0,0.33,0.6,1.25,1.85,1.98,37.54,3.12,4.9,0,1.98,18.13,39,8.13,321.1
2022-05-25 14:55:00,0,0.38,0.27,0.74,1.01,1.98,39.21,2.93,4.73,0,1.98,18.12,39,9.56,358.7
2022-05-25 15:00:00,0,0.36,0.18,0.69,0.87,1.97,38.74,2.6,4.75,0,1.97,17.88,39,8.6,331
2022-05-25 15:05:00,0.05,0.37,0.18,0.84,1.02,1.97,38.87,2.19,4.78,0,1.97,17.36,40,10.26,342.9
2022-05-25 15:10:00,0,0.38,0.2,0.86,1.06,1.97,40.31,2.36,4.86,0,1.97,17.23,41,8.5,327.2
2022-05-25 15:15:00,0,0.36,0.14,0.64,0.78,1.97,40.94,2.53,5.02,0,1.97,17.31,40,8.61,257.3
2022-05-25 15:20:00,0,0.34,0.18,0.69,0.87,1.97,40.63,2.01,5.02,0,1.97,17.28,39,4.77,195.6
2022-05-25 15:25:00,0,0.35,0.19,0.69,0.88,1.97,40.05,1.83,4.98,0,1.97,17.04,40,6.73,248.2
2022-05-25 15:30:00,0,0.3,0.27,0.78,1.05,1.97,40,2.43,4.96,0,1.97,18.14,39,8.03,290.5
2022-05-25 15:35:00,0,0.32,0.17,0.54,0.72,1.98,41.9,2.77,4.9,0,1.98,18.22,38,6.62,242.6
2022-05-25 15:40:00,0,0.32,0.21,0.54,0.75,1.97,41.59,2.66,4.76,0,1.97,18.3,38,6.51,237.7
2022-05-25 15:45:00,0,0.34,0.15,0.51,0.66,1.97,42.68,2.16,4.67,0,1.97,17.92,38,7.73,223.1
2022-05-25 15:50:00,0,0.35,0.19,0.5,0.69,1.97,42.22,2.3,4.55,0,1.97,17.97,38,6.53,206
2022-05-25 15:55:00,0,0.32,0.31,1.02,1.33,1.97,42.62,2.63,4.64,0,1.97,17.75,38,7.05,185.3
2022-05-25 16:00:00,0,0.37,0.18,0.68,0.86,1.97,41.26,2.36,4.78,0,1.97,18.06,38,5.1,244.1
2022-05-25 16:05:00,0,0.35,0.28,0.79,1.06,1.97,40.95,2.58,4.81,0,1.97,18.81,36,7.65,35.77
2022-05-25 16:10:00,0,0.38,0.82,1.27,2.09,1.97,39.4,2.57,4.93,0,1.97,18.91,36,11.36,64.74
2022-05-25 16:15:00,0,0.31,0.38,1.22,1.59,1.97,38.84,2.1,4.96,0,1.97,18.74,37,9.77,48.66
2022-05-25 16:20:00,0,0.34,0.1,0.4,0.49,1.97,38.26,2.25,4.85,0,1.97,18.13,38,8.48,42.89
2022-05-25 16:25:00,0,0.34,0.56,0.97,1.53,1.97,37.91,2.22,4.75,0,1.97,17.68,40,10.8,29.36
2022-05-25 16:30:00,0,0.34,0.41,1.93,2.33,1.97,37.25,2.43,4.71,0,1.97,17.68,40,10.53,47.06
2022-05-25 16:35:00,0,0.35,0.57,1.68,2.25,1.97,36.88,2.5,4.71,0,1.97,17.44,40,9.21,35.39
2022-05-25 16:40:00,0,0.36,0.52,1.22,1.73,1.97,37.73,2.09,4.66,0,1.97,17.52,40,10.74,30.68
2022-05-25 16:45:00,0,0.35,0.26,0.58,0.84,1.97,37.19,2.48,4.71,0,1.97,18.14,40,10.98,348.4
2022-05-25 16:50:00,0,0.32,0.14,0.37,0.51,1.97,38.65,2.57,4.69,0,1.97,18.57,39,8.35,350.2
2022-05-25 16:55:00,0,0.37,13.72,7.8,21.51,1.97,34.53,0.7,4.57,0,1.97,18.45,37,12.02,22.63
2022-05-25 17:00:00,0,0.34,0.16,0.66,0.82,1.97,40.02,1.01,4.53,0,1.97,17.59,39,9.97,356.4
2022-05-25 17:05:00,0,0.32,0.18,0.58,0.76,1.97,39.91,1.76,4.64,0,1.97,17.43,39,9.43,2.14
2022-05-25 17:10:00,0,0.34,0.21,0.63,0.84,1.97,39.34,2.63,4.75,0,1.97,17.96,38,6.91,0.59
2022-05-25 17:15:00,0,0.37,0.41,1.1,1.51,1.97,39.67,2.69,4.73,0,1.97,18.67,37,7.75,6.17
2022-05-25 17:20:00,0,0.35,8.33,12.27,20.6,1.97,32.26,0.46,4.76,0,1.97,17.83,42,14.48,48.39
2022-05-25 17:25:00,0,0.36,2.04,1.18,3.22,1.97,34.27,5.08,4.99,0,1.97,17.27,45,18.06,71.26
2022-05-25 17:30:00,0,0.34,2.91,3.05,5.96,1.97,35.2,2.05,5,0,1.97,17.2,45,20.24,78.39
2022-05-25 17:35:00,0,0.31,0.55,1.04,1.59,1.97,35.31,0.11,4.76,0,1.97,17.32,46,20.13,80.4
2022-05-25 17:40:00,0,0.34,4.19,3.26,7.45,1.97,34.26,2.84,4.68,0,1.97,16.73,47,20.19,74.33
2022-05-25 17:45:00,0,0.33,1.76,2.34,4.1,1.97,35.26,6.14,4.58,0,1.97,16.53,48,18.5,72.19
2022-05-25 17:50:00,0,0.38,0.46,1.28,1.74,1.97,35.82,4.9,4.41,0,1.97,16.4,49,17,75.31
2022-05-25 17:55:00,0,0.38,1.03,3.4,4.43,1.97,33.34,3.2,4.51,0,1.97,16.32,50,14.41,68.73
2022-05-25 18:00:00,0,0.38,2.17,4.46,6.64,1.97,31.6,2.44,4.96,0,1.97,16.23,50,15.08,57.24
2022-05-25 18:05:00,0,0.35,1.91,2.73,4.64,1.98,32.63,2.11,5.17,0,1.98,16.33,51,15.12,61.78
2022-05-25 18:10:00,0,0.35,0.49,1.19,1.68,1.97,33.96,2.33,4.81,0,1.97,16.33,50,14.2,67.45
2022-05-25 18:15:00,0,0.39,0.61,1.39,2,1.97,33.92,2.9,4.63,0,1.97,16.53,48,14.93,68.89
2022-05-25 18:20:00,0,0.36,0.86,1.71,2.57,1.97,34.98,3.47,4.61,0,1.97,16.53,48,12.83,64.89
2022-05-25 18:25:00,0,0.31,0.61,1.67,2.27,1.97,35.47,3.1,4.61,0,1.97,16.55,48,12.15,59.76
2022-05-25 18:30:00,0,0.41,0.61,1.79,2.4,1.98,34.54,2.6,4.66,0,1.98,16.51,49,12.17,66.17
2022-05-25 18:35:00,0,0.38,3.68,6.8,10.47,1.97,33.2,2.31,4.8,0,1.97,16.42,49,13.11,53.78
2022-05-25 18:40:00,0,0.36,8.64,6.9,15.54,1.97,31.55,0,4.8,0,1.97,16.35,49,13.47,55.51
2022-05-25 18:45:00,0,0.44,4.79,3.54,8.33,1.98,32.51,0,4.75,0,1.98,16.39,49,10.42,50.5
2022-05-25 18:50:00,0,0.4,0.45,1.96,2.41,1.98,34.38,1.56,4.8,0,1.98,16.58,48,9.4,57.57
2022-05-25 18:55:00,0,0.41,0.52,1.95,2.47,1.98,33.56,2.8,4.85,0,1.98,16.63,48,7.11,56.55
2022-05-25 19:00:00,0,0.41,0.45,2,2.45,1.98,33.49,2.71,4.99,0,1.98,16.65,47,7.49,33.94
2022-05-25 19:05:00,0,0.37,1.58,2.77,4.35,1.98,33.03,2.52,5.2,0,1.98,16.51,48,9.8,40.64
2022-05-25 19:10:00,0,0.38,0.81,2.22,3.03,1.97,33.51,1.82,5.42,0,1.97,16.47,49,9.86,46.24
2022-05-25 19:15:00,0.01,0.38,0.79,3.04,3.83,1.98,34.51,1.93,5.66,0,1.98,16.53,47,10.65,42.63
2022-05-25 19:20:00,0.11,0.37,0.9,4.13,5.04,1.98,33.59,2.82,5.73,0,1.98,16.43,47,11.97,62.11
2022-05-25 19:25:00,0.12,0.38,1.33,3.63,4.96,1.99,33.87,2.75,5.84,0,1.99,16.46,47,10.84,61.21
2022-05-25 19:30:00,0,0.34,1.17,1.78,2.95,1.98,35.07,2.54,5.57,0,1.98,16.23,48,13,89.6
2022-05-25 19:35:00,0,0.39,0.19,1.18,1.38,1.97,37.12,2.18,4.71,0,1.97,15.96,49,14.46,73.38
2022-05-25 19:40:00,0,0.33,0.26,0.99,1.25,1.97,37.5,2.08,3.91,0,1.97,15.85,50,15.5,91.3
2022-05-25 19:45:00,0,0.31,0.24,0.73,0.97,1.97,38.11,2.27,3.81,0,1.97,15.73,50,17.6,91.9
2022-05-25 19:50:00,0,0.36,1.05,0.78,1.83,1.97,38.07,1.98,3.74,0,1.97,15.42,51,18.46,80.5
2022-05-25 19:55:00,0,0.38,2.21,0,2.02,1.97,37.66,7.85,3.74,0,1.97,15.09,52,16.91,89.3
2022-05-25 20:00:00,0,0.35,1.21,2.18,3.39,1.97,38.06,2.65,3.88,0,1.97,14.92,50,17.55,80.2
2022-05-25 20:05:00,0,0.34,0.7,2.13,2.83,1.97,40.6,1.41,3.98,0,1.97,14.71,49,16.86,87.8
2022-05-25 20:10:00,0,0.33,0.32,1.5,1.82,1.97,38.77,2.21,3.94,0,1.97,14.55,51,13.6,85.8
2022-05-25 20:15:00,0,0.36,0.56,1.66,2.21,1.97,38.6,3.06,4.29,0,1.97,14.44,52,14.14,85
2022-05-25 20:20:00,0,0.34,1.4,2.61,4.01,1.97,37.92,2.14,4.31,0,1.97,14.31,52,13.33,94.7
2022-05-25 20:25:00,0,0.32,0.51,1.95,2.47,1.97,37.86,1.57,3.97,0,1.97,14.2,52,11.45,95.6
2022-05-25 20:30:00,0,0.34,0.38,1.87,2.25,1.97,38.34,1.68,3.73,0,1.97,14.09,53,11.63,91.5
2022-05-25 20:35:00,0,0.34,0.1,0.94,1.04,1.97,38.42,2.24,3.6,0,1.97,14,53,14.8,91.6
2022-05-25 20:40:00,0,0.34,0.46,1.12,1.58,1.97,38.05,2.58,3.51,0,1.97,13.93,54,12.13,88.9
