Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS30, L1, 5Mn
Exported On:,2022/08/24,11:07
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), TRS (ppb), NO (ppb), NO2 (ppb), NO2 (ppb), NOX (ppb), THC (ppm), PM2.5 (ug/m3), Temp @ 2m (deg. C), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.), Relative Humidity (%), GR W/m2
2022-07-04 01:10:00,0,Z/S,0,1.88,1.88,1.83,1.97,3.47,14.2,13.79,15.19,67,-0.55
2022-07-04 01:15:00,0,Z/S,0,2.03,2.03,1.89,1.97,3.51,14.14,12.17,20.46,67,-0.47
2022-07-04 01:20:00,0,Z/S,0,1.93,1.93,1.89,1.97,3.46,14,11.16,29.06,67,-0.25
2022-07-04 01:25:00,0,Z/S,0,1.79,1.79,1.79,1.97,3.33,13.74,10.01,24.65,69,-0.13
2022-07-04 01:30:00,0,Z/S,0,1.7,1.7,1.65,1.97,3.28,13.68,10.11,15.94,69,-0.42
2022-07-04 01:35:00,0,Z/S,0,2.15,2.15,2.09,1.97,3.34,13.72,9.21,4.65,69,-0.3
2022-07-04 01:40:00,0,Z/S,0,2.79,2.79,2.74,1.99,3.44,13.8,9.37,6.08,68,-0.26
2022-07-04 01:45:00,0,Z/S,0,3.07,3.07,3.03,1.99,3.49,13.74,10.86,8.29,68,-0.44
2022-07-04 01:50:00,0,Z/S,0,3.35,3.35,3.33,1.99,3.56,13.62,11.37,15.06,69,-0.48
2022-07-04 01:55:00,0,Z/S,0.02,3.53,3.53,3.54,1.99,3.54,13.41,11.54,15.13,69,-0.44
2022-07-04 02:00:00,0,0.41,0,3.54,3.54,3.54,1.99,3.59,13.28,10.89,20.29,70,-0.36
2022-07-04 02:05:00,0,0.45,0,3.25,3.25,3.22,1.98,3.77,13.2,11.87,21.8,71,-0.41
2022-07-04 02:10:00,0,0.41,0,3.08,3.08,3.06,1.99,3.93,13.13,12,22.65,71,-0.4
2022-07-04 02:15:00,0,0.42,0,2.96,2.96,2.92,1.99,4.14,13.12,10.46,20.58,71,-0.33
2022-07-04 02:20:00,0,0.42,0.01,2.85,2.85,2.86,2,4.33,13,11.01,9.39,71,-0.34
2022-07-04 02:25:00,0,0.43,0,2.77,2.77,2.74,1.99,4.33,13.08,11.54,357.8,72,-0.09
2022-07-04 02:30:00,0,0.45,0,2.44,2.44,2.39,1.99,4.26,13.08,12.42,0.06,71,-0.06
2022-07-04 02:35:00,0,0.44,0,2.34,2.34,2.28,1.99,4.28,13,12.18,6.09,72,-0.12
2022-07-04 02:40:00,0,0.43,0,2.37,2.37,2.32,1.99,4.18,12.9,12.73,9.98,71,-0.11
2022-07-04 02:45:00,0,0.44,0,2.63,2.63,2.53,1.98,4.07,12.78,12.66,7.71,72,-0.11
2022-07-04 02:50:00,0,0.41,0,3.01,3.01,2.99,1.98,4.01,12.7,12.34,9.83,72,0
2022-07-04 02:55:00,0,0.41,0,3.02,3.02,2.95,1.98,3.93,12.66,12.39,10.82,72,0.17
2022-07-04 03:00:00,0,0.42,0,2.94,2.94,2.93,1.99,3.7,12.57,10.83,10.99,72,0.23
2022-07-04 03:05:00,0,0.46,0.01,3.51,3.51,3.52,1.99,3.46,12.46,10.36,22.95,73,0.24
2022-07-04 03:10:00,0,0.45,0,3.98,3.98,3.92,2,3.53,12.25,9.24,30.6,74,0.85
2022-07-04 03:15:00,0,0.46,0.01,3.48,3.48,3.49,2,3.71,11.96,8.55,19.81,74,0.95
2022-07-04 03:20:00,0,0.46,0,2.92,2.92,2.92,1.99,3.75,12,8.54,1.07,74,1.38
2022-07-04 03:25:00,0,0.45,0,2.45,2.45,2.43,1.98,3.67,11.94,7,336.2,73,2.11
2022-07-04 03:30:00,0,0.46,0.05,2.42,2.42,2.46,1.98,3.6,11.83,8.15,349.4,74,2.93
2022-07-04 03:35:00,0,0.43,0,2.27,2.27,2.24,1.98,3.58,11.94,9.57,354.8,74,3.86
2022-07-04 03:40:00,0,0.42,0.03,1.85,1.85,1.88,1.98,3.61,11.98,11.84,8.45,74,5.04
2022-07-04 03:45:00,0,0.43,0,1.55,1.55,1.51,1.98,3.58,12.05,12.17,15.73,75,6.79
2022-07-04 03:50:00,0,0.43,0,1.53,1.53,1.53,1.97,3.51,11.92,12.42,18.58,75,8.75
2022-07-04 03:55:00,0,0.45,0.08,2.55,2.55,2.64,1.98,3.56,11.86,11.11,18.49,75,12.9
2022-07-04 04:00:00,0,0.42,0.12,4.2,4.2,4.31,2,3.75,11.9,10.22,21.96,75,16.56
2022-07-04 04:05:00,0,0.4,Z/S,Z/S,Z/S,Z/S,2.05,4.09,11.86,10.04,29.13,75,17.21
2022-07-04 04:10:00,0,0.45,Z/S,Z/S,Z/S,Z/S,2.13,4.25,11.8,10.63,29.84,75,23.81
2022-07-04 04:15:00,0,0.48,Z/S,Z/S,Z/S,Z/S,2.13,4.22,11.79,12.01,16.42,74,33.29
2022-07-04 04:20:00,0,0.4,Z/S,Z/S,Z/S,Z/S,2.1,4.11,11.98,12.38,3.34,74,40.44
2022-07-04 04:25:00,0,0.42,Z/S,Z/S,Z/S,Z/S,2.03,4.05,12.07,12.26,3.38,73,47.07
2022-07-04 04:30:00,0,0.47,Z/S,Z/S,Z/S,Z/S,2.01,3.97,12,12.46,11.74,73,54.4
2022-07-04 04:35:00,0,0.44,Z/S,Z/S,Z/S,Z/S,2,3.87,12.06,13.02,19.91,74,61.9
2022-07-04 04:40:00,0,0.46,Z/S,Z/S,Z/S,Z/S,1.99,3.89,12.08,13.44,19.12,74,70.11
2022-07-04 04:45:00,0,0.4,Z/S,Z/S,Z/S,Z/S,1.98,3.94,11.99,13.9,19.1,74,80.2
2022-07-04 04:50:00,0,0.42,Z/S,Z/S,Z/S,Z/S,1.98,3.89,12.05,13.84,20.44,74,72.47
2022-07-04 04:55:00,0,0.42,Z/S,Z/S,Z/S,Z/S,1.98,3.87,12.01,14.27,27.03,74,56.91
2022-07-04 05:00:00,0,0.41,Z/S,Z/S,Z/S,Z/S,1.98,3.85,12.08,14.21,30.6,73,73.04
2022-07-04 05:05:00,0,0.46,0.22,1.39,1.39,1.61,1.98,3.71,12.1,13.19,29.4,74,114.8
2022-07-04 05:10:00,0,0.43,0.27,1.75,1.75,2.02,1.98,3.72,12.11,13.69,20.24,74,119.6
2022-07-04 05:15:00,0,0.43,0.24,1.53,1.53,1.77,1.98,3.85,12.16,14.07,16.97,75,114.5
2022-07-04 05:20:00,0,0.43,0.24,1.48,1.48,1.72,1.98,3.91,12.13,14.63,17.87,74,61.87
2022-07-04 05:25:00,0,0.43,0.37,1.4,1.4,1.76,1.97,3.99,12.02,13.96,22.11,75,44
2022-07-04 05:30:00,0,0.43,0.19,1.68,1.68,1.86,1.97,4.21,11.94,12.4,26.43,75,46.78
2022-07-04 05:35:00,0,0.47,0.5,2.01,2.01,2.51,1.97,4.36,11.99,12.23,28.79,76,45.92
2022-07-04 05:40:00,0,0.47,0.57,2.26,2.26,2.83,1.97,4.55,12.11,11.24,25.08,75,101.1
2022-07-04 05:45:00,0,0.42,0.58,1.79,1.79,2.36,1.97,4.64,12.27,11.36,21.11,74,192.6
2022-07-04 05:50:00,0,0.42,0.61,2.07,2.07,2.68,1.97,4.64,12.24,12.78,21.59,74,166.3
2022-07-04 05:55:00,0,0.43,0.67,1.94,1.94,2.61,1.98,4.77,12.47,13.11,24.64,74,67.21
2022-07-04 06:00:00,0,0.41,0.82,2.18,2.18,3,1.98,4.69,12.78,13.12,24.9,72,54.75
2022-07-04 06:05:00,0,0.44,0.69,1.82,1.82,2.51,1.97,4.73,12.85,14.25,17.13,72,68.05
2022-07-04 06:10:00,0,0.42,0.55,1.7,1.7,2.25,1.97,5.13,12.87,14.41,16.86,73,60.3
2022-07-04 06:15:00,0,0.47,0.63,1.67,1.67,2.3,1.98,5.29,12.94,16.25,20.97,72,64.71
2022-07-04 06:20:00,0,0.44,0.68,1.62,1.62,2.3,1.98,5.31,12.9,17.11,21.44,72,138.2
2022-07-04 06:25:00,0,0.37,0.76,1.79,1.79,2.56,1.98,5.51,12.95,16.88,25.28,72,222.1
2022-07-04 06:30:00,0,0.43,0.75,1.98,1.98,2.74,1.98,5.81,13.11,17.88,21.85,72,208.3
2022-07-04 06:35:00,0,0.38,1.24,2.38,2.38,3.62,1.98,6.05,13.19,16.7,22.52,71,139.8
2022-07-04 06:40:00,0,0.41,0.81,1.62,1.62,2.44,1.98,6.13,13.24,17.75,18.43,71,70.01
2022-07-04 06:45:00,0,0.39,0.69,1.61,1.61,2.3,1.97,6.28,13.25,17.33,21.34,71,188
2022-07-04 06:50:00,0,0.39,0.79,1.78,1.78,2.56,1.97,6.38,13.39,16.15,18.46,70,324.7
2022-07-04 06:55:00,0,0.41,0.94,1.84,1.84,2.78,1.98,6.69,13.6,15.43,19.33,70,296.6
2022-07-04 07:00:00,0,0.43,0.58,1.29,1.29,1.87,1.97,6.77,13.64,15.23,17.65,70,328.5
2022-07-04 07:05:00,0,0.44,0.53,1.38,1.38,1.91,1.96,7.02,13.75,16.35,24.92,69,375.3
2022-07-04 07:10:00,0,0.42,0.65,1.29,1.29,1.94,1.97,7.45,13.91,14.56,22.14,68,392.8
2022-07-04 07:15:00,0,0.38,0.56,1.13,1.13,1.69,1.97,7.4,13.82,15.8,13.14,69,402.2
2022-07-04 07:20:00,0,0.41,0.75,1.28,1.28,2.03,1.97,6.85,13.9,14.46,23.98,69,410.3
2022-07-04 07:25:00,0,0.41,0.78,1.26,1.26,2.04,1.96,6.52,14.1,13.95,27.87,67,420.2
2022-07-04 07:30:00,0,0.42,1.01,1.73,1.73,2.74,1.97,6.5,14.2,15.07,24.89,67,431.1
2022-07-04 07:35:00,0,0.41,0.94,1.66,1.66,2.61,1.98,6.82,14.34,12.68,24.23,67,442.5
2022-07-04 07:40:00,0,0.4,1.19,2.1,2.1,3.28,1.97,7.03,14.32,14.48,23.35,66,453.5
2022-07-04 07:45:00,0,0.42,1.37,2.39,2.39,3.77,1.98,6.91,14.39,14.97,20.92,66,465.2
2022-07-04 07:50:00,0,0.44,1.32,2.39,2.39,3.71,1.98,6.73,14.59,14.7,20.42,65,476.6
2022-07-04 07:55:00,0,0.47,1.39,2.42,2.42,3.81,1.98,6.64,14.75,14.36,23.47,65,488.1
2022-07-04 08:00:00,0,0.45,1.34,2.18,2.18,3.52,1.97,6.75,14.91,14.31,26.16,64,498.8
2022-07-04 08:05:00,0,0.51,1.23,2.24,2.24,3.48,1.97,7.16,15.01,13.72,26.06,64,508.9
2022-07-04 08:10:00,0,0.5,1.15,2.15,2.15,3.29,1.97,7.84,15.27,14.2,24.6,64,519
2022-07-04 08:15:00,0,0.41,1.5,2.47,2.47,3.97,1.97,8.51,15.21,14.58,14.16,63,529.9
2022-07-04 08:20:00,0,0.41,1.7,2.84,2.84,4.54,1.97,9.03,15.3,12.92,5.85,63,541
2022-07-04 08:25:00,0,0.39,2.04,3.38,3.38,5.42,1.99,9.72,15.56,13.15,3.47,63,549.2
2022-07-04 08:30:00,0,0.43,2.22,3.78,3.78,5.99,2.01,10.55,15.71,12.63,359.8,62,555.2
2022-07-04 08:35:00,0,0.44,2.75,4.37,4.37,7.13,2.04,11.64,15.95,12.57,10.23,62,562
2022-07-04 08:40:00,0,0.42,4.62,6.08,6.08,10.7,2.17,13.45,16.28,12.01,26.59,61,572.3
2022-07-04 08:45:00,0,0.43,4.72,6.16,6.16,10.88,2.2,15.32,16.02,13.34,9.51,61,583.7
2022-07-04 08:50:00,0,0.44,4.42,5.9,5.9,10.32,2.18,16.64,16.1,13.3,359.1,61,596.1
2022-07-04 08:55:00,0,0.46,4.96,6.7,6.7,11.65,2.18,17.34,16.37,12.3,10.68,62,603.2
2022-07-04 09:00:00,0,0.42,5.02,6.55,6.55,11.57,2.2,17.83,16.68,13.11,7.26,61,617.4
2022-07-04 09:05:00,0,0.46,4.57,5.97,5.97,10.54,2.18,17.74,16.61,15.08,25.72,60,628.7
2022-07-04 09:10:00,0,0.46,4.16,5.65,5.65,9.81,2.15,17.25,16.74,15.49,28.2,60,636
2022-07-04 09:15:00,0,0.45,4.12,5.65,5.65,9.78,2.17,17.39,17.14,15.89,33.97,59,646.1
2022-07-04 09:20:00,0,0.41,3.52,4.95,4.95,8.47,2.12,17.62,17.17,15.07,28.33,60,656.7
2022-07-04 09:25:00,0,0.43,3.92,5.68,5.68,9.6,2.17,16.67,17.75,16.19,47.26,58,659.3
2022-07-04 09:30:00,0,0.43,4.32,6.2,6.2,10.52,2.19,15.46,17.72,16.52,41.03,57,645.9
2022-07-04 09:35:00,0,0.44,3.94,5.92,5.92,9.86,2.18,15.13,17.57,14.05,9.72,57,390.9
2022-07-04 09:40:00,0,0.43,3.25,4.9,4.9,8.15,2.12,14.65,17.56,16.23,23.37,58,297.4
2022-07-04 09:45:00,0,0.45,3.97,5.57,5.57,9.54,2.17,13.51,17.98,14.38,23.34,58,525.1
2022-07-04 09:50:00,0,0.39,3.53,5.03,5.03,8.55,2.15,12.43,17.87,17.37,17.57,57,606.6
2022-07-04 09:55:00,0,0.44,3.28,4.93,4.93,8.21,2.17,11.86,17.96,14.42,13.82,57,606.5
2022-07-04 10:00:00,0,0.43,2.52,3.93,3.93,6.45,2.12,11.3,17.93,15.99,7,57,506.3
2022-07-04 10:05:00,0,0.42,2.29,3.81,3.81,6.1,2.13,10.8,18.14,12.93,9.92,56,328.2
2022-07-04 10:10:00,0,0.4,1.9,3.42,3.42,5.31,2.11,10.28,18.4,15.5,4.57,55,588.2
2022-07-04 10:15:00,0,0.43,1.41,2.73,2.73,4.15,2.1,9.29,18.54,16.9,8.31,55,369.9
2022-07-04 10:20:00,0,0.41,1.27,2.62,2.62,3.89,2.1,8.3,18.69,16.09,11.09,55,565
2022-07-04 10:25:00,0,0.41,1.01,2.26,2.26,3.27,2.09,7.57,18.86,16.34,15.31,53,695.1
2022-07-04 10:30:00,0,0.41,1.33,2.87,2.87,4.2,2.09,7.1,19.17,16.1,39.44,50,756.9
2022-07-04 10:35:00,0,0.43,1.73,3.68,3.68,5.41,2.1,6.91,19.26,11.67,22.67,47,755.5
2022-07-04 10:40:00,0,0.42,1.83,3.56,3.56,5.39,2.1,6.8,19.62,13.2,40.58,47,760.7
2022-07-04 10:45:00,0,0.39,1.93,3.53,3.53,5.46,2.11,6.78,20.11,10.18,40.14,45,765.2
2022-07-04 10:50:00,0,0.43,1.3,2.68,2.68,3.99,2.07,6.45,19.91,15.91,33.73,44,775
2022-07-04 10:55:00,0,0.42,1.16,2.58,2.58,3.74,2.04,6.01,20.07,11.81,35.89,43,779.3
2022-07-04 11:00:00,0,0.38,1.12,2.46,2.46,3.57,2.05,5.74,20.37,9.87,58.81,43,782
2022-07-04 11:05:00,0,0.41,1.48,2.81,2.81,4.29,2.03,5.93,20.73,16.91,30.58,43,725.6
2022-07-04 11:10:00,0,0.41,1.54,3.33,3.33,4.87,2.05,6.79,20.29,10.73,79.03,44,787.2
2022-07-04 11:15:00,0,0.37,1.43,3.27,3.27,4.69,2.05,7.7,20.89,9.93,67.32,43,679.6
2022-07-04 11:20:00,0,0.4,1.35,2.81,2.81,4.15,2.04,7.87,20.87,15.22,38.45,43,864
2022-07-04 11:25:00,0,0.41,0.87,2.19,2.19,3.06,1.98,7.85,21.16,15.21,118.2,41,881
2022-07-04 11:30:00,0,0.39,0.64,1.83,1.83,2.47,1.96,8.06,21.08,8.78,155.6,40,739.4
2022-07-04 11:35:00,0,0.39,0.55,1.69,1.69,2.24,1.96,8.24,21.1,6.44,158.5,40,763.6
2022-07-04 11:40:00,0,0.43,0.51,2.14,2.14,2.64,1.96,8.33,21.54,13.77,80.4,40,739.8
2022-07-04 11:45:00,0,0.45,0.51,1.77,1.77,2.28,1.96,8.62,21.58,8.88,98.1,39,942
2022-07-04 11:50:00,0,0.4,0.39,1.78,1.78,2.18,1.96,8.92,21.57,11.32,73.69,40,380.6
2022-07-04 11:55:00,0,0.42,0.36,1.79,1.79,2.15,1.96,9.12,21.22,11,116.2,41,245.2
2022-07-04 12:00:00,0,0.44,0.36,2.07,2.07,2.44,1.97,9.63,20.89,15.31,96,41,368.7
2022-07-04 12:05:00,0,0.44,0.56,2.11,2.11,2.67,1.98,10.17,21.29,11.82,87.7,40,849
2022-07-04 12:10:00,0,0.47,0.56,2.08,2.08,2.64,1.99,10.62,21.55,13.29,81.7,39,976
2022-07-04 12:15:00,0,0.45,0.37,1.92,1.92,2.29,1.96,10.6,22.08,5.17,132.3,37,996
2022-07-04 12:20:00,0,0.43,0.48,1.83,1.83,2.31,1.96,10.53,22.3,10.92,74.16,38,777.2
2022-07-04 12:25:00,0,0.44,0.31,2.32,2.32,2.63,1.96,10.73,21.81,14.56,99.1,38,268.7
2022-07-04 12:30:00,0,0.48,0.44,2.49,2.49,2.94,1.96,10.98,21.59,10.13,71.96,40,396.7
2022-07-04 12:35:00,0,0.43,0.35,1.59,1.59,1.93,1.96,10.76,22.02,9.09,75.2,38,798.1
2022-07-04 12:40:00,0,0.42,0.4,1.71,1.71,2.11,1.96,9.73,22.1,5.5,59.12,37,575.6
2022-07-04 12:45:00,0,0.44,0.47,2.37,2.37,2.83,1.96,8.62,21.77,8.21,25.44,39,251.9
2022-07-04 12:50:00,0,0.41,0.41,2.34,2.34,2.75,1.98,8.7,21.65,6.97,80.9,38,263.4
2022-07-04 12:55:00,0,0.43,0.24,2.22,2.22,2.46,1.98,9.47,21.61,5.57,28.98,39,230.8
2022-07-04 13:00:00,0,0.44,0.53,2.95,2.95,3.48,1.99,10.07,21.51,12.42,89.5,39,256.1
2022-07-04 13:05:00,0,0.41,0.59,3.19,3.19,3.78,2.03,10.42,21.75,7.93,62.24,40,736.4
2022-07-04 13:10:00,0,0.41,0.59,2.42,2.42,3.02,2,10.61,22.11,5.81,15.28,38,972
2022-07-04 13:15:00,0,0.4,0.48,2.22,2.22,2.7,1.98,10.31,23.04,9.27,79.49,37,836
2022-07-04 13:20:00,0,0.41,0.5,2.41,2.41,2.9,1.97,10.38,22.34,6.98,39.23,37,402
2022-07-04 13:25:00,0,0.37,0.75,2.96,2.96,3.7,2.03,10.86,22.31,7.85,56.57,38,570.6
2022-07-04 13:30:00,0,0.41,0.53,2.88,2.88,3.42,2.02,11.09,22.29,13.84,91.2,37,258.5
2022-07-04 13:35:00,0,0.44,0.44,2.69,2.69,3.13,1.98,10.87,22.07,9.84,79.23,38,359.1
2022-07-04 13:40:00,0,0.39,0.65,2.62,2.62,3.27,1.96,10.62,22.18,7.67,47.64,37,804
2022-07-04 13:45:00,0,0.4,0.62,2.18,2.18,2.8,1.96,10.76,22.37,6.22,23.91,37,907
2022-07-04 13:50:00,0,0.37,0.54,2.03,2.03,2.57,1.96,11.11,22.39,7.61,10.28,37,850
2022-07-04 13:55:00,0,0.4,0.36,2,2,2.36,1.96,11,22.42,12.7,65.16,37,648
2022-07-04 14:00:00,0,0.36,0.19,1.24,1.24,1.43,1.95,9.6,22.57,11.98,71.64,36,291.8
2022-07-04 14:05:00,0,0.41,0.18,1.48,1.48,1.66,1.95,8.34,22.47,7.91,97.7,35,596.4
2022-07-04 14:10:00,0,0.4,0.49,2.04,2.04,2.53,1.96,8.5,23.05,11.38,123.6,34,916
2022-07-04 14:15:00,0,0.4,0.49,2.21,2.21,2.7,1.96,9.08,22.79,6.46,114.8,34,812
2022-07-04 14:20:00,0,0.37,0.49,1.98,1.98,2.48,1.96,9.13,23.36,9.52,71.71,34,898
2022-07-04 14:25:00,0,0.43,0.34,2.36,2.36,2.71,1.96,9.03,23.18,15.24,62.36,36,452.9
2022-07-04 14:30:00,0,0.38,0.36,2.39,2.39,2.75,1.97,9.23,22.96,14.5,59.57,36,701.3
2022-07-04 14:35:00,0,0.39,0.4,2.21,2.21,2.61,1.96,9.4,23.01,8.57,83.6,34,459.6
2022-07-04 14:40:00,0,0.44,0.49,2.22,2.22,2.71,1.97,9.2,23.07,7.37,37.88,35,900
2022-07-04 14:45:00,0,0.38,0.58,2.21,2.21,2.79,1.97,9.24,23.28,5.63,321.8,33,913
2022-07-04 14:50:00,0,0.41,0.53,2.07,2.07,2.59,1.98,9.48,24.11,6.16,103.2,32,906
2022-07-04 14:55:00,0,0.34,0.17,1.04,1.04,1.21,1.95,8.77,23.69,7.81,135.3,31,699.8
2022-07-04 15:00:00,0,0.37,0.14,1.4,1.4,1.54,1.95,7.85,23.39,8.35,101.6,33,758.9
2022-07-04 15:05:00,0,0.43,0.26,1.39,1.39,1.65,1.96,7.66,23.84,12.6,78.61,33,845
2022-07-04 15:10:00,0,0.4,0.48,2.09,2.09,2.57,1.96,7.97,23.9,10.95,66.85,32,816
2022-07-04 15:15:00,0,0.38,0.51,2.3,2.3,2.81,1.97,8.29,22.95,11.38,33.36,34,626
2022-07-04 15:20:00,0,0.36,0.81,2.68,2.68,3.5,1.98,8.36,22.67,12.03,33.86,35,766.5
2022-07-04 15:25:00,0,0.37,0.63,2.09,2.09,2.73,1.96,8.33,23.17,12.68,40.61,34,748.4
2022-07-04 15:30:00,0,0.38,0.07,1.01,1.01,1.09,1.94,7.8,23.47,16.79,65.24,33,742.3
2022-07-04 15:35:00,0,0.43,0.04,1.07,1.07,1.1,1.94,7.13,23.59,10.14,72.53,32,397
2022-07-04 15:40:00,0,0.39,0.13,1.46,1.46,1.59,1.94,6.94,23.16,11.83,67.07,33,422.7
2022-07-04 15:45:00,0,0.38,0.39,1.59,1.59,1.97,1.94,7.01,23.46,12.47,70.36,32,715.6
2022-07-04 15:50:00,0,0.38,0.26,1.64,1.64,1.91,1.94,7.15,23.54,8.03,59.15,32,702.1
2022-07-04 15:55:00,0,0.4,0.38,1.69,1.69,2.07,1.95,7.33,23.81,13.74,116,31,696.6
2022-07-04 16:00:00,0,0.39,0.46,1.87,1.87,2.32,1.95,7.45,23.72,12.1,116.6,31,714.1
2022-07-04 16:05:00,0,0.4,0.25,1.93,1.93,2.18,1.95,7.56,23.73,16.82,84.8,32,404.6
2022-07-04 16:10:00,0,0.36,0.24,2.03,2.03,2.27,1.96,7.52,23.28,10.31,78.32,32,151.7
2022-07-04 16:15:00,0,0.41,0.27,2.44,2.44,2.71,1.95,7.43,23.2,13.53,77.49,32,139.5
2022-07-04 16:20:00,0,0.39,0.27,1.98,1.98,2.25,1.97,7.49,23.13,8.44,58.5,33,354.2
2022-07-04 16:25:00,0,0.41,0.43,1.73,1.73,2.16,1.95,7.47,23.56,11.49,97,32,639.8
2022-07-04 16:30:00,0,0.36,0.19,1.5,1.5,1.69,1.95,7.19,23.75,8.49,112.3,31,321.6
2022-07-04 16:35:00,0,0.37,0.19,1.15,1.15,1.33,1.94,7.07,23.68,5.52,102.2,32,609.7
2022-07-04 16:40:00,0,0.38,0.34,1.78,1.78,2.12,1.95,7.33,23.87,15,74.25,31,612.4
2022-07-04 16:45:00,0,0.36,0.37,1.74,1.74,2.11,1.95,7.42,24.02,15.59,59.22,31,598.4
2022-07-04 16:50:00,0,0.38,0.28,1.57,1.57,1.85,1.94,7.17,23.85,10.55,62.46,31,588.5
2022-07-04 16:55:00,0,0.4,0.19,1.43,1.43,1.62,1.94,6.97,24.08,11.22,86.3,30,574.3
2022-07-04 17:00:00,0,0.33,0.08,0.91,0.91,0.99,1.94,6.9,24.06,12.21,72.35,30,568
2022-07-04 17:05:00,0,0.35,0.19,0.87,0.87,1.05,1.94,6.84,24.12,12.06,76.83,30,554
2022-07-04 17:10:00,0,0.36,0.08,1.08,1.08,1.16,1.94,6.63,24.2,10.11,116.9,29,532.9
2022-07-04 17:15:00,0,0.34,0.21,1.3,1.3,1.51,1.95,6.56,24.06,12.04,67.26,30,530.9
2022-07-04 17:20:00,0,0.38,0.25,1.23,1.23,1.48,1.94,6.69,23.91,9.76,53.34,31,452
2022-07-04 17:25:00,0,0.4,0.32,1.8,1.8,2.11,1.94,6.79,24.13,12.53,94.8,30,545.5
2022-07-04 17:30:00,0,0.37,0.38,1.88,1.88,2.25,1.95,6.89,24.33,8.46,93.1,30,546.5
2022-07-04 17:35:00,0,0.33,0.22,1.57,1.57,1.79,1.95,6.93,24.33,13.32,59.34,31,539.8
2022-07-04 17:40:00,0,0.36,0.36,1.78,1.78,2.14,1.95,6.72,24.01,11.06,55.62,31,507.8
2022-07-04 17:45:00,0,0.39,0.18,1.32,1.32,1.5,1.95,6.59,24.24,11.98,89.4,30,490.5
2022-07-04 17:50:00,0,0.37,0.05,0.84,0.84,0.89,1.94,6.36,24.28,9.35,106.9,29,471
2022-07-04 17:55:00,0,0.37,0.1,0.47,0.47,0.57,1.94,6.06,24.35,13.12,101.7,29,447.4
2022-07-04 18:00:00,0,0.34,0,0.47,0.47,0.39,1.93,5.89,24,9.84,136.7,29,434.5
2022-07-04 18:05:00,0,0.39,0.23,1.69,1.69,1.92,1.94,5.84,24.19,13.22,93.6,29,428.4
2022-07-04 18:10:00,0,0.37,0.4,2.15,2.15,2.55,1.95,5.99,24.11,9.84,80,29,409.4
2022-07-04 18:15:00,0,0.35,0.31,2.31,2.31,2.62,1.96,6.23,23.93,8.95,66.79,30,220.6
2022-07-04 18:20:00,0,0.37,0.25,2.89,2.89,3.14,1.97,6.76,23.84,8.34,80.8,30,187.8
2022-07-04 18:25:00,0,0.34,0.14,1.65,1.65,1.79,1.96,7.05,23.87,15.13,64.62,32,288
2022-07-04 18:30:00,0,0.3,0,0.5,0.5,0.44,1.94,6.3,24.04,15.78,78.36,30,340.4
2022-07-04 18:35:00,0,0.36,0,0.26,0.26,0.23,1.94,5.31,24.21,12.3,80.9,29,338.8
2022-07-04 18:40:00,0,0.36,0.01,0.58,0.58,0.59,1.94,5.04,24.06,8.92,81.1,29,309.4
2022-07-04 18:45:00,0,0.36,0.26,2.02,2.02,2.27,1.95,5.68,23.99,11,96.8,30,235.8
2022-07-04 18:50:00,0,0.33,0.26,2.12,2.12,2.37,1.96,6.72,24.04,13.76,88.6,29,318.1
2022-07-04 18:55:00,0,0.36,0.22,1.92,1.92,2.14,1.95,7.22,23.99,10.51,81.6,29,298.9
2022-07-04 19:00:00,0,0.38,0.09,1.52,1.52,1.6,1.95,6.97,23.91,10.37,75.68,30,251.6
2022-07-04 19:05:00,0,0.37,0.06,1.94,1.94,2,1.96,6.97,23.83,8.79,78.87,30,232.1
2022-07-04 19:10:00,0,0.4,0.09,1.61,1.61,1.7,1.95,7.35,24,7.1,73.32,31,273.2
2022-07-04 19:15:00,0,0.4,0.14,2.87,2.87,3.02,1.96,8.85,24,12.72,69.43,31,239.8
2022-07-04 19:20:00,0,0.37,0,2.73,2.73,2.72,1.99,12,23.78,12,125.1,31,108.7
2022-07-04 19:25:00,0,0.43,0,0.75,0.75,0.73,1.94,11.67,22.7,11.06,118,41,201.2
2022-07-04 19:30:00,0,0.49,0,0.46,0.46,0.46,1.94,8.51,21.79,6.77,112.8,47,126.4
2022-07-04 19:35:00,0,0.48,0,0.45,0.45,0.43,1.93,6.82,21.56,4.73,178.9,45,65.1
2022-07-04 19:40:00,0,0.49,0,0.5,0.5,0.41,1.93,5.61,20.83,5.64,213.8,49,60.27
2022-07-04 19:45:00,0,0.57,0,0.44,0.44,0.38,1.94,5.78,19.6,6.26,276.9,60,66.58
2022-07-04 19:50:00,0,0.5,0,0.37,0.37,0.33,1.93,5.52,18.66,7.39,254.9,60,52.04
2022-07-04 19:55:00,0,0.52,0,0.45,0.45,0.39,1.93,4.92,18.27,7.24,241.1,65,53.11
2022-07-04 20:00:00,0,0.47,0,0.4,0.4,0.4,1.93,4.59,17.98,7.74,181,68,55.72
